,Date,Open,Close,Volume,Returns,High,Low,LongStop,ShortStop,stopdist_long,stopdist_short,Signal,strategy_return
40,2017-10-19 23:59:59.999,5513.0,5683.9,1881.722107,3.1175277482465624,5710.0,5490.26,4779.885011342663,5816.4119897916025,2.7860427612585914,0.408382686759639,0,0.031175277482465624
41,2017-10-20 23:59:59.999,5683.31,6010.01,1972.97722,5.737433804254133,6110.0,5600.0,4779.885011342663,5816.4119897916025,3.5860362343866488,-0.5643731213608085,0,0.05737433804254133
42,2017-10-21 23:59:59.999,6013.72,6024.97,1664.307693,0.2489180550448333,6171.0,5850.03,4817.119869441922,6014.320130558079,3.5438933969346387,-0.0312472557965475,0,0.002489180550448333
43,2017-10-22 23:59:59.999,6003.27,5950.02,1362.092216,-1.2439895966286918,6060.0,5720.03,4832.379382497729,6622.590617502271,3.280037679191703,1.973851820323804,0,-0.012439895966286918
44,2017-10-23 23:59:59.999,5975.0,5915.93,1812.557715,-0.5729392506243713,6080.0,5621.03,4832.379382497729,6622.590617502271,3.073351796689147,2.0043518441772417,0,-0.0057293925062437134
45,2017-10-24 23:59:59.999,5909.47,5477.03,2580.418767,-7.418951880769386,5925.0,5450.0,4832.379382497729,6622.590617502271,1.767101220920435,3.1401840173053146,0,-0.07418951880769387
46,2017-10-25 23:59:59.999,5506.92,5689.99,2282.813205,3.8882386987108,5704.96,5286.98,4832.379382497729,6622.590617502271,2.317089002531022,2.519696690395081,0,0.038882386987108004
47,2017-10-26 23:59:59.999,5670.1,5861.77,1972.965882,3.01898597361332,5939.99,5650.0,4832.379382497729,6622.590617502271,2.842750838237748,2.1010716548019914,0,0.0301898597361332
48,2017-10-27 23:59:59.999,5861.77,5768.83,1403.706416,-1.5855279207474982,5980.0,5649.24,4832.379382497729,6622.590617502271,2.608674346838779,2.3783244728481474,0,-0.01585527920747498
49,2017-10-28 23:59:59.999,5768.79,5719.64,1276.754412,-0.8526858999138409,5850.02,5630.03,4832.379382497729,6622.590617502271,2.571195287391706,2.6166633869144165,0,-0.00852685899913841
50,2017-10-29 23:59:59.999,5709.98,6169.98,1804.778173,7.873572462602518,6189.88,5648.01,4832.379382497729,6622.590617502271,3.667106728731861,1.2408572627884908,0,0.07873572462602518
51,2017-10-30 23:59:59.999,6133.01,6120.5,1473.687043,-0.8019474941571847,6248.68,6030.0,4944.459366874069,6622.590617502271,3.3586886296983267,1.433935189467652,0,-0.008019474941571847
52,2017-10-31 23:59:59.999,6120.52,6463.0,1511.774925,5.595948043460508,6498.01,6100.0,4944.459366874069,6622.590617502271,4.278364091965271,0.4496335181566773,0,0.05595948043460508
53,2017-11-01 23:59:59.999,6463.0,6753.98,1675.615188,4.502243540151629,6774.67,6338.02,5192.127637167996,6622.590617502271,4.301362929736339,-0.3618481699588576,0,0.04502243540151629
54,2017-11-02 23:59:59.999,6753.98,7019.98,2503.610803,3.938418532480114,7300.0,6685.1,5394.979873451196,6836.030126548803,4.185062482197323,-0.4737487101742858,0,0.03938418532480114
55,2017-11-03 23:59:59.999,7010.31,7115.04,1891.497592,1.3541349120652857,7346.34,6923.0,5648.710886106077,6848.299113893923,3.742629252441353,-0.6808241299333225,0,0.013541349120652857
56,2017-11-04 23:59:59.999,7115.02,7357.09,1399.191767,3.401948548426992,7480.99,6901.0,5677.901297495469,7127.12870250453,4.089487290630759,-0.5600465284467606,0,0.03401948548426992
57,2017-11-05 23:59:59.999,7357.27,7345.01,1207.83233,-0.1641953544132213,7590.25,7279.02,5954.734667745923,7121.995332254078,3.469850722546873,-0.5566002561248927,0,-0.001641953544132213
58,2017-11-06 23:59:59.999,7345.1,6960.12,1763.019261,-5.240156242129013,7401.0,6906.0,5954.734667745923,7155.00979902867,2.451527589106663,0.4752185095868262,0,-0.05240156242129013
59,2017-11-07 23:59:59.999,6981.72,7064.04,1440.259494,1.4930777055568,7198.49,6901.0,5961.1356808741975,7115.594319125803,2.765251745026789,0.1292593278075951,0,0.014930777055568
60,2017-11-08 23:59:59.999,7070.0,7303.0,2822.298802,3.3827668019999813,7770.02,6651.0,5961.1356808741975,7115.594319125803,2.8498057290467527,-0.3980058008839,0,0.03382766801999981
61,2017-11-09 23:59:59.999,7303.01,7079.99,1913.398308,-3.05367657127208,7392.0,7015.0,5961.1356808741975,7735.6642984919,2.424515029583503,1.4208214278042122,0,-0.030536765712720803
62,2017-11-10 23:59:59.999,7079.0,6506.98,3254.704105,-8.093373013238725,7279.91,6255.01,5961.1356808741975,7735.6642984919,1.0541239560767757,2.372811272580443,0,-0.08093373013238725
63,2017-11-11 23:59:59.999,6503.0,6245.05,2754.156861,-4.02536967994368,6797.98,6100.0,5961.1356808741975,7735.6642984919,0.5298548264052969,2.781857508267182,0,-0.04025369679943679
64,2017-11-12 23:59:59.999,6245.05,5811.03,4968.483069,-6.949824260814575,6630.0,5325.01,5961.1356808741975,7735.6642984919,-0.2449706115296568,3.1409793308732605,-1,-0.06949824260814574
65,2017-11-13 23:59:59.999,5839.94,6465.99,2621.243039,11.270979499331446,6697.47,5699.99,5077.810288759464,7735.6642984919,2.1316510498386725,1.9496773576346207,0,0.11270979499331446
66,2017-11-14 23:59:59.999,6465.99,6574.99,1254.292531,1.6857434051088749,6684.98,6311.07,5174.869759883518,7735.6642984919,2.245612404431788,1.8615719761195184,0,0.01685743405108875
67,2017-11-15 23:59:59.999,6575.99,7240.06,1779.605845,10.115148464104127,7298.0,6575.99,5174.869759883518,7735.6642984919,3.260260366459535,0.7823971953929946,0,0.10115148464104128
68,2017-11-16 23:59:59.999,7240.14,7864.5,2331.95675,8.624790402289474,7940.0,7076.0,5174.869759883518,7735.6642984919,4.096929603904288,-0.1962466035946459,1,0.08624790402289474
69,2017-11-17 23:59:59.999,7876.98,7699.19,3982.395925,-2.101977239493935,7989.0,7451.0,5608.228109955084,8067.301890044915,3.243565922815941,0.5710267547283746,0,-0.02101977239493935
70,2017-11-18 23:59:59.999,7680.01,7761.94,3954.266477,0.8150208008894433,7819.99,7422.0,5694.558798959575,7980.971201040424,3.334576162788241,0.3532857034439077,0,0.008150208008894433
71,2017-11-19 23:59:59.999,7761.94,8038.0,3867.340444,3.5565850805340027,8123.15,7650.33,5746.065919063618,7929.464080936381,3.786650411010942,-0.1793191112912777,0,0.03556585080534003
72,2017-11-20 23:59:59.999,8057.11,8212.0,3886.634348,2.164717591440657,8319.99,7954.0,6003.312827157257,7845.717172842744,3.799308910051829,-0.6300673205008104,0,0.02164717591440657
73,2017-11-21 23:59:59.999,8212.49,8119.51,4544.474016,-1.1262786166585492,8400.0,7801.0,6171.13154444153,7851.898455558468,3.341383701571586,-0.4589420758571411,0,-0.011262786166585492
74,2017-11-22 23:59:59.999,8091.09,8205.92,3545.00571,1.064226782158029,8322.68,8091.09,6294.161889997377,7728.868110002622,3.4889041729387835,-0.8706061300390671,0,0.010642267821580289
75,2017-11-23 23:59:59.999,8233.03,8019.99,4093.952687,-2.265803224988794,8260.0,8000.0,6394.94570099764,8283.04429900236,3.1301513937316154,0.5066937443827406,0,-0.02265803224988794
76,2017-11-24 23:59:59.999,8019.97,8138.0,4411.789112,1.4714482187633715,8369.0,7850.0,6395.001130897876,8283.04429900236,3.3574572585573565,0.2793920541949045,0,0.014714482187633715
77,2017-11-25 23:59:59.999,8138.99,8700.01,4292.623682,6.905996559351202,8734.78,8090.0,6395.001130897876,8283.04429900236,4.335116873901153,-0.7842030763799224,0,0.06905996559351202
78,2017-11-26 23:59:59.999,8700.04,9128.02,4147.380237,4.919649517644231,9350.0,8604.72,6764.287216027279,9634.91278397272,4.273889222363522,0.9165179841833812,0,0.04919649517644231
79,2017-11-27 23:59:59.999,9128.0,9650.0,4521.625707,5.718436199745391,9654.28,9112.04,7196.085494424551,9631.124505575448,4.445647999312392,-0.0341958955105748,0,0.057184361997453914
80,2017-11-28 23:59:59.999,9650.0,9896.8,4917.210985,2.5575129533678576,9939.0,9570.5,7782.283944982096,9629.656055017904,3.962490000918109,-0.5006134658024188,0,0.025575129533678576
81,2017-11-29 23:59:59.999,9896.79,9687.88,13352.538715,-2.110985369008167,11300.03,8520.0,7782.283944982096,10673.944949516112,2.5130743812281757,1.3004091587672388,0,-0.02110985369008167
82,2017-11-30 23:59:59.999,9687.88,9838.96,9389.574329,1.559474312233422,10900.0,8850.8,7782.283944982096,10673.944949516112,2.317732568545189,0.9409706536023787,0,0.01559474312233422
83,2017-12-01 23:59:59.999,9837.0,10782.99,6134.923633,9.594814899135695,10898.0,9380.0,7782.283944982096,10673.944949516112,3.157212213434027,-0.1147324525927954,0,0.09594814899135695
84,2017-12-02 23:59:59.999,10775.04,10890.01,4765.439757,0.9924890962525356,11190.0,10620.0,7782.283944982096,11213.341358197247,3.406152337305944,0.3543799684884108,0,0.009924890962525355
85,2017-12-03 23:59:59.999,10902.69,11165.41,5346.636524,2.5289232975910902,11825.0,10500.0,7782.283944982096,11213.341358197247,3.54756456973438,0.0502610855624481,0,0.025289232975910902
86,2017-12-04 23:59:59.999,11165.41,11579.0,4663.424562,3.7042079063823055,11600.0,10802.0,7882.12039986023,11213.341358197247,3.940888613644797,-0.3897935918461634,0,0.03704207906382306
87,2017-12-05 23:59:59.999,11571.03,11699.99,5550.732055,1.0449088867777956,11853.0,11447.68,8482.177359874207,11796.832640125793,3.6367417670334503,0.1094506466235687,0,0.010449088867777956
88,2017-12-06 23:59:59.999,11699.99,13550.05,6707.946319,15.812492147429191,13615.23,11665.58,8482.177359874207,11796.832640125793,5.1123974205635365,-1.7686205918713909,0,0.1581249214742919
89,2017-12-07 23:59:59.999,13541.01,16599.0,7487.065695,22.501392983789724,16649.96,13050.0,9167.497911498109,14032.552088501892,5.934956797888929,-2.04962029174967,0,0.22501392983789725
90,2017-12-08 23:59:59.999,16599.0,15880.0,17589.013136,-4.331586240134944,17204.99,14015.0,11538.206620348295,14748.673379651704,3.0027459508388,-0.7824154977636233,0,-0.043315862401349436
91,2017-12-09 23:59:59.999,15880.01,14656.07,13918.758687,-7.7073677581864,16269.3,12535.0,11538.206620348295,15549.599041686532,1.861658969182052,0.5335212458431068,0,-0.07707367758186401
92,2017-12-10 23:59:59.999,14664.01,14899.98,16553.037173,1.6642251299290978,15720.12,12368.0,11538.206620348295,15549.599041686532,1.824560638884486,0.3525726454095209,0,0.016642251299290978
93,2017-12-11 23:59:59.999,14946.26,16587.97,11820.401762,11.3288071527613,17470.0,14901.08,11538.206620348295,15549.599041686532,2.636591344205682,-0.5421560724599107,0,0.113288071527613
94,2017-12-12 23:59:59.999,16587.97,16349.99,9436.802411,-1.4346541499653198,16976.45,15875.0,11538.206620348295,17308.593001389483,2.6238255118201628,0.5227182548137,0,-0.014346541499653198
95,2017-12-13 23:59:59.999,16349.99,16033.29,12416.328801,-1.9370042428160428,16546.0,14666.56,11538.206620348295,17308.593001389483,2.445057370825517,0.6936888017914514,0,-0.019370042428160428
96,2017-12-14 23:59:59.999,16030.34,16334.98,11616.867151,1.8816474971761863,16445.0,15450.0,11538.206620348295,17308.593001389483,2.7346173326824705,0.5550520690051877,0,0.01881647497176186
97,2017-12-15 23:59:59.999,16334.98,17539.83,9181.273947,7.375889043023021,17991.0,16298.45,11538.206620348295,17308.593001389483,3.433543228545336,-0.13229124530876,0,0.0737588904302302
98,2017-12-16 23:59:59.999,17516.81,19102.66,4202.628709,8.910177578688039,19539.0,17190.01,11538.206620348295,19878.20367321164,4.183777480129393,0.428940730015985,0,0.08910177578688039
99,2017-12-17 23:59:59.999,19120.19,18860.02,9177.183434,-1.2701895966320875,19798.68,18510.0,12956.283694109525,19878.20367321164,3.3618307832558,0.5797957493792665,0,-0.012701895966320875
100,2017-12-18 23:59:59.999,18860.04,18856.25,10624.633071,-0.0199893743484946,19300.0,17029.98,12956.283694109525,19878.20367321164,3.264160630251331,0.5653966095887212,0,-0.00019989374348494598
101,2017-12-19 23:59:59.999,18856.25,17295.2,13210.74822,-8.278687437852172,18950.0,16300.0,12956.283694109525,19878.20367321164,2.293600558490381,1.3654051495342354,0,-0.08278687437852172
102,2017-12-20 23:59:59.999,17295.2,16488.98,13450.496693,-4.6615245848559255,17720.35,14777.66,12956.283694109525,19878.20367321164,1.7691407423667442,1.6972910111958197,0,-0.04661524584855926
103,2017-12-21 23:59:59.999,16480.52,15492.64,20324.2173,-6.042459873200167,17309.5,14022.0,12956.283694109525,19878.20367321164,1.19306925401483,2.062912520564091,0,-0.06042459873200167
104,2017-12-22 23:59:59.999,15514.03,13326.61,36076.271175,-13.981025829038815,15699.34,10961.0,12956.283694109525,19878.20367321164,0.1551331177784339,2.7445232401161657,0,-0.13981025829038815
105,2017-12-23 23:59:59.999,13326.61,13300.0,13141.538875,-0.1996756864649063,14950.0,12978.18,12956.283694109525,19878.20367321164,0.1465354593858748,2.804464265058958,0,-0.001996756864649063
106,2017-12-24 23:59:59.999,13300.0,13500.0,28557.534988,1.5037593984962516,13819.99,11640.0,12956.283694109525,19878.20367321164,0.233449241599995,2.738536244269805,0,0.015037593984962516
107,2017-12-25 23:59:59.999,13500.0,13699.34,15748.207607,1.476592592592585,14300.0,12708.0,12956.283694109525,19878.20367321164,0.3294638254922173,2.739647112652664,0,0.014765925925925849
108,2017-12-26 23:59:59.999,13699.34,15689.01,15034.668104,14.52383837469542,16050.0,13533.0,12956.283694109525,19878.20367321164,1.197768187564601,1.836145428286772,0,0.1452383837469542
109,2017-12-27 23:59:59.999,15709.98,15459.99,14959.864723,-1.4597479382064238,16498.05,14200.15,12956.283694109525,19878.20367321164,1.096599998675763,1.9351363603607363,0,-0.014597479382064238
110,2017-12-28 23:59:59.999,15459.97,14182.11,21717.858014,-8.265723328410946,15539.99,13150.0,12956.283694109525,19878.20367321164,0.5343998489984183,2.483216083891997,0,-0.08265723328410945
111,2017-12-29 23:59:59.999,14199.14,14378.9,18072.008116,1.3875932424723736,14981.0,13850.0,12956.283694109525,19878.20367321164,0.6533094415825585,2.525450465429577,0,0.013875932424723736
112,2017-12-30 23:59:59.999,14378.99,12440.01,19221.158039,-13.484272093136465,14398.85,11750.0,12956.283694109525,19878.20367321164,-0.2320661617770658,3.34348442694524,-1,-0.13484272093136465
113,2017-12-31 23:59:59.999,12345.1,13716.36,11768.989718,10.260039983890689,14050.11,12149.98,8016.212383139189,19878.20367321164,2.600161982009274,2.810767849375945,0,0.10260039983890688
114,2018-01-01 23:59:59.999,13715.65,13380.0,8609.915844,-2.4522540965678963,13818.55,12750.0,8409.499644825271,19719.52035517473,2.3898243692647343,3.04805133319698,0,-0.024522540965678963
115,2018-01-02 23:59:59.999,13382.16,14675.11,20078.092111,9.67944693572498,15473.49,12890.02,8409.499644825271,19719.52035517473,2.941295802897581,2.36802197466918,0,0.09679446935724981
116,2018-01-03 23:59:59.999,14690.0,14919.51,15905.667639,1.6654048930468068,15307.56,14150.0,8573.66756230847,19555.35243769153,3.121486945486521,2.2803468243454588,0,0.01665404893046807
117,2018-01-04 23:59:59.999,14919.51,15059.54,21329.649574,0.9385696983345904,15280.0,13918.04,8808.515806077623,19320.504193922377,3.179798436288768,2.1674859767924057,0,0.009385696983345904
118,2018-01-05 23:59:59.999,15059.56,16960.39,23251.491125,12.622231489142411,17176.24,14600.0,8808.515806077623,19320.504193922377,4.021855337777968,1.1643994549951524,0,0.1262223148914241
119,2018-01-06 23:59:59.999,16960.39,17069.79,18571.457508,0.645032337110174,17143.13,16011.21,10179.502102922872,19220.897897077128,3.5564675313634155,1.110308525084928,0,0.0064503233711017405
120,2018-01-07 23:59:59.999,17069.79,16150.03,12493.125558,-5.388232661327407,17099.96,15610.0,10445.504892630586,19064.295107369413,3.014036617110768,1.5397779096865385,0,-0.05388232661327407
121,2018-01-08 23:59:59.999,16218.85,14902.54,26600.609912,-7.724381936132629,16322.3,12812.0,10445.504892630586,19064.295107369413,2.169488379313334,2.025759080976768,0,-0.0772438193613263
122,2018-01-09 23:59:59.999,14902.54,14400.0,14315.004253,-3.372176823548201,15500.0,14011.05,10445.504892630586,19064.295107369413,1.9793547360065613,2.334632958250221,0,-0.03372176823548201
123,2018-01-10 23:59:59.999,14401.0,14907.09,17411.001655,3.521458333333327,14955.66,13131.31,10445.504892630586,19064.295107369413,2.2527356005130734,2.09904859341069,0,0.03521458333333327
124,2018-01-11 23:59:59.999,14940.0,13238.78,33554.723751,-11.191386112245915,14968.68,11400.0,10445.504892630586,19064.295107369413,1.3056745504766205,2.723049655596771,0,-0.11191386112245916
125,2018-01-12 23:59:59.999,13238.76,13740.01,16417.162137,3.7860739433694057,14109.78,12500.0,10445.504892630586,19064.295107369413,1.579053704436589,2.551925660537614,0,0.03786073943369406
126,2018-01-13 23:59:59.999,13749.95,14210.0,12221.508528,3.420594308155533,14580.0,13706.15,10445.504892630586,19064.295107369413,1.9156503147536792,2.4702202247880165,0,0.03420594308155533
127,2018-01-14 23:59:59.999,14210.0,13474.99,17017.894329,-5.172484166080227,14339.5,12569.2,10445.504892630586,19064.295107369413,1.5570604938079855,2.872727827363731,0,-0.05172484166080227
128,2018-01-15 23:59:59.999,13477.98,13539.93,14652.094705,0.4819298567197538,14249.99,13147.79,10555.24200700414,19064.295107369413,1.6035506971039288,2.9680152631589074,0,0.004819298567197538
129,2018-01-16 23:59:59.999,13500.0,10900.0,63401.169175,-19.49736815478367,13542.93,9035.0,10555.24200700414,19064.295107369413,0.1621656052750616,3.840281834297254,0,-0.19497368154783667
130,2018-01-17 23:59:59.999,10899.99,10988.79,72331.796646,0.81458715596332,11680.99,9037.94,10555.24200700414,18521.84932432665,0.1990878999198233,3.459227086921264,0,0.0081458715596332
131,2018-01-18 23:59:59.999,10972.59,10961.97,48464.434937,-0.2440669081855362,11878.82,10435.33,10555.24200700414,18264.885891893984,0.1932885310622818,3.4705501207780127,0,-0.002440669081855362
132,2018-01-19 23:59:59.999,10960.0,11474.98,34129.375421,4.679906987521409,11795.0,10360.0,10555.24200700414,18030.647302704587,0.4514433036485404,3.217777374960517,0,0.046799069875214094
133,2018-01-20 23:59:59.999,11474.98,12799.94,28768.857827,11.5465124993682,13099.0,11412.45,10555.24200700414,17907.875072434126,1.121087761165903,2.551097525103247,0,0.115465124993682
134,2018-01-21 23:59:59.999,12799.8,11530.0,41379.773426,-9.9214527568098,12799.8,10965.0,10555.24200700414,17849.316565190715,0.4909335966323021,3.1827026112114543,0,-0.099214527568098
135,2018-01-22 23:59:59.999,11530.0,10760.05,43752.606791,-6.677797051170864,11926.35,9900.24,10555.24200700414,17849.316565190715,0.1029404129801371,3.5632009145354053,0,-0.06677797051170864
136,2018-01-23 23:59:59.999,10760.05,10799.18,37473.922552,0.3636600201672113,11399.0,9905.0,10555.24200700414,17550.12106780448,0.125739917441185,3.479830108016192,0,0.003636600201672113
137,2018-01-24 23:59:59.999,10799.14,11349.99,27158.587762,5.100479851247952,11570.48,10500.0,10555.24200700414,17245.781961024033,0.4288826599991535,3.1816411759831675,0,0.05100479851247952
138,2018-01-25 23:59:59.999,11349.96,11175.27,20839.954183,-1.539384616197892,11794.05,10950.21,10555.24200700414,16892.552764921627,0.353868242489614,3.2630217130414,0,-0.015393846161978919
139,2018-01-26 23:59:59.999,11184.7,11089.0,33056.87196,-0.7719723997720029,11643.0,10311.15,10555.24200700414,16745.449988429464,0.3121183177560212,3.3076444344194766,0,-0.007719723997720029
140,2018-01-27 23:59:59.999,11089.0,11491.0,18860.768345,3.625214176210667,11650.0,10842.69,10555.24200700414,16429.468489586518,0.577687637894654,3.048750016478923,0,0.03625214176210667
141,2018-01-28 23:59:59.999,11499.98,11879.95,16887.339524,3.38482290488209,12244.0,11408.0,10555.24200700414,16155.126640627866,0.8593905674240678,2.773476493274831,0,0.0338482290488209
142,2018-01-29 23:59:59.999,11879.95,11251.0,14170.377538,-5.294214201238223,11975.02,11139.55,10555.24200700414,15908.03347656508,0.4730304567936055,3.166213963618522,0,-0.052942142012382225
143,2018-01-30 23:59:59.999,11250.11,10237.51,25554.372946,-9.007999288952096,11308.42,9900.0,10555.24200700414,15886.182128908573,-0.2169397894063373,3.85677777201373,0,-0.09007999288952095
144,2018-01-31 23:59:59.999,10230.0,10285.1,18015.956805,0.4648591307847338,10425.85,9700.0,7012.383583982285,15105.076416017717,2.3532308503010086,3.465780641543609,0,0.0046485913078473376
145,2018-02-01 23:59:59.999,10285.1,9224.52,33564.764311,-10.31181028867002,10335.0,8750.99,7012.383583982285,15105.076416017717,1.5688232758245455,4.17042715514615,0,-0.1031181028867002
