Date,Open,High,Low,Close,Volume,Returns,Regime_2,Prob_Regime0,Prob_Regime1
2017-09-24 23:59:59.999,3690.0,4123.2,3505.55,3660.02,5908.32335,-1.0802731899275386,0,0.52252570895131,0.4774742910486937
2017-10-01 23:59:59.999,3660.02,4406.52,3653.69,4378.48,5782.305424,19.62994737733672,1,3.692950951556962e-08,0.9999999630704941
2017-10-08 23:59:59.999,4400.0,4658.0,4110.0,4640.0,4708.272956,5.972849025232518,1,0.10794083910409383,0.8920591608959098
2017-10-15 23:59:59.999,4640.0,5922.3,4550.0,5709.99,7913.925837,23.060129310344823,1,2.7486603268481663e-11,0.999999999972517
2017-10-22 23:59:59.999,5710.0,6171.0,5037.95,5950.02,12157.769447,4.203685120289191,1,0.3607970044339422,0.6392029955660615
2017-10-29 23:59:59.999,5975.0,6189.88,5286.98,6169.98,13133.99457,3.696794296489747,1,0.3874075031921817,0.612592496807822
2017-11-05 23:59:59.999,6133.01,7590.25,6030.0,7345.01,11663.209648,19.04430808527744,1,6.162378802811837e-08,0.9999999383762155
2017-11-12 23:59:59.999,7345.1,7770.02,5325.01,5811.03,18916.3199,-20.884655024295405,1,3.156110108932018e-10,0.9999999996843926
2017-11-19 23:59:59.999,5839.94,8123.15,5699.99,8038.0,19791.101011,38.323154414966034,1,2.957278563935645e-31,1.0000000000000038
2017-11-26 23:59:59.999,8057.11,9350.0,7801.0,9128.02,28921.859792,13.56083602886291,1,0.0001138045042898852,0.9998861954957138
2017-12-03 23:59:59.999,9128.0,11825.0,8520.0,11165.41,48427.94965,22.32017458331599,1,3.766377390077018e-11,0.9999999999623399
2017-12-10 23:59:59.999,11165.41,17204.99,10802.0,14899.98,72469.977627,33.44767455919666,1,5.339349523145651e-24,1.0000000000000038
2017-12-17 23:59:59.999,14946.26,19798.68,14666.56,18860.02,67851.486215,26.57748533890649,1,1.862661309454407e-15,1.000000000000002
2017-12-24 23:59:59.999,18860.04,19300.0,10961.0,13500.0,135385.440322,-28.42001227994456,1,1.1917047699705124e-17,1.0000000000000038
2017-12-31 23:59:59.999,13500.0,16498.05,11750.0,13716.36,116522.754321,1.6026666666666634,1,0.35247879757324685,0.6475212024267569
2018-01-07 23:59:59.999,13715.65,17176.24,12750.0,16150.03,120239.399359,17.742826814111034,1,5.654756187829934e-07,0.9999994345243851
2018-01-14 23:59:59.999,16218.85,16322.3,11400.0,13474.99,137537.904565,-16.56368440182464,1,8.153777159836534e-07,0.999999184622288
2018-01-21 23:59:59.999,13477.98,14249.99,9035.0,11530.0,303127.502137,-14.43407379152044,1,4.4510345937263216e-05,0.9999554896540667
2018-01-28 23:59:59.999,11530.0,12244.0,9900.24,11879.95,198030.051117,3.0351257588898672,1,0.2892801720833764,0.7107198279166275
2018-02-04 23:59:59.999,11879.95,11975.02,7930.0,8184.81,202016.407759,-31.10400296297543,1,1.1372442551644257e-20,1.000000000000004
2018-02-11 23:59:59.999,8179.99,9065.78,6000.01,8063.88,340794.292131,-1.477493063369828,1,0.34289557896105766,0.6571044210389464
2018-02-18 23:59:59.999,8063.82,11274.0,8053.0,10383.43,311863.068137,28.76468895866506,1,1.5814960804378408e-17,1.000000000000004
2018-02-25 23:59:59.999,10375.01,11786.01,9274.8,9590.0,350623.132911,-7.641309278340591,1,0.030134550062753947,0.96986544993725
2018-03-04 23:59:59.999,9590.0,11565.0,9350.0,11515.0,183970.997614,20.07299270072993,1,3.9317622003850074e-09,0.9999999960682417
2018-03-11 23:59:59.999,11515.0,11710.0,8329.0,9533.57,282035.225382,-17.207381676074686,1,2.8344374741466576e-07,0.9999997165562567
2018-03-18 23:59:59.999,9533.57,9888.88,7322.0,8189.99,315835.151606,-14.093146638667363,1,6.846134744987777e-05,0.9999315386525541
2018-03-25 23:59:59.999,8189.0,9177.01,8088.4,8470.15,285211.539511,3.4207611975106245,1,0.26682471188227963,0.7331752881177245
2018-04-01 23:59:59.999,8470.14,8514.89,6430.0,6813.01,308729.492031,-19.564470522954135,1,1.9535488814373295e-08,0.9999999804645152
2018-04-08 23:59:59.999,6813.01,7520.0,6500.0,7018.0,232320.070499,3.008802276820366,1,0.2907293078974742,0.7092706921025297
2018-04-15 23:59:59.999,7011.04,8429.54,6611.0,8355.0,259877.022414,19.051011684240528,1,9.720402424230982e-08,0.9999999027959797
2018-04-22 23:59:59.999,8355.07,9035.0,7825.4,8787.02,233025.38619,5.170795930580496,1,0.21407685662100587,0.7859231433789982
2018-04-29 23:59:59.999,8785.7,9759.82,8651.62,9419.0,306668.07214,7.192199403210631,1,0.1800125902171181,0.8199874097828859
2018-05-06 23:59:59.999,9417.04,10020.0,8800.49,9659.01,222274.38854,2.5481473617156913,1,0.3918000797651561,0.608199920234848
2018-05-13 23:59:59.999,9661.02,9689.67,8153.0,8679.71,224151.298751,-10.138720220809393,1,0.021104954830097118,0.9788950451699069
2018-05-20 23:59:59.999,8679.71,8879.99,7911.9,8526.98,182713.826012,-1.7596210011624813,1,0.34007061909118735,0.6599293809088168
2018-05-27 23:59:59.999,8526.97,8595.31,7231.11,7338.99,190894.600939,-13.932130719199531,1,0.0001617010593638357,0.9998382989406405
2018-06-03 23:59:59.999,7338.99,7786.69,7032.95,7714.26,211929.270766,5.113373911124008,1,0.15871169328518442,0.8412883067148198
2018-06-10 23:59:59.999,7714.26,7765.0,6622.81,6764.99,211352.737478,-12.305392869828092,1,0.0012153236418089288,0.9987846763581953
2018-06-17 23:59:59.999,6765.0,6922.0,6118.68,6449.61,234080.841171,-4.661943328814977,1,0.304962731233917,0.6950372687660873
2018-06-24 23:59:59.999,6444.06,6841.74,5750.0,6136.97,234147.621015,-4.8474248830549405,1,0.4284516030983391,0.571548396901665
2018-07-01 23:59:59.999,6137.95,6528.99,5780.0,6356.81,207746.559006,3.582223800996265,0,0.5400596528608349,0.45994034713916915
2018-07-08 23:59:59.999,6360.82,6818.16,6271.62,6712.1,211526.019058,5.589124104700316,1,0.3716155507794657,0.6283844492205384
2018-07-15 23:59:59.999,6712.1,6802.06,6070.0,6353.01,192452.84988,-5.349890496267939,1,0.22792752581324677,0.7720724741867573
2018-07-22 23:59:59.999,6354.15,7700.0,6330.4,7394.79,294313.222604,16.398211241600436,1,3.9811292535133215e-06,0.9999960188707505
2018-07-29 23:59:59.999,7394.78,8491.77,7375.0,8211.0,288666.047141,11.037635957207703,1,0.00212959880043389,0.99787040119957
2018-08-05 23:59:59.999,8210.99,8273.0,6882.29,7024.19,282090.103584,-14.453903300450621,1,2.0686212724386894e-05,0.9999793137872796
2018-08-12 23:59:59.999,7024.19,7160.0,5971.0,6308.33,334426.550743,-10.191353024334472,1,0.009965793048365089,0.9900342069516388
2018-08-19 23:59:59.999,6308.56,6620.0,5880.0,6477.53,378189.296487,2.682167863761098,1,0.4924721874760801,0.5075278125239238
2018-08-26 23:59:59.999,6477.53,6882.54,6220.0,6700.0,286906.539311,3.4344881459445142,1,0.4678116195298888,0.5321883804701151
2018-09-02 23:59:59.999,6700.0,7345.45,6646.5,7302.01,294674.913005,8.985223880597015,1,0.04072227576258236,0.9592777242374214
2018-09-09 23:59:59.999,7302.0,7410.0,6111.0,6250.81,306231.623424,-14.396036159906656,1,7.704838048126144e-05,0.9999229516195227
2018-09-16 23:59:59.999,6252.26,6584.99,6169.68,6505.0,227428.182854,4.066512979917802,0,0.5038207212887855,0.4961792787112183
2018-09-23 23:59:59.999,6500.08,6839.03,6123.0,6708.0,244256.490121,3.1206764027670975,0,0.7419491605037745,0.2580508394962294
2018-09-30 23:59:59.999,6706.81,6814.8,6325.02,6626.57,242598.872471,-1.2139236732260028,0,0.8448694994232812,0.15513050057672279
2018-10-07 23:59:59.999,6626.57,6697.0,6430.0,6615.26,141836.476483,-0.17067653401381389,0,0.8527223678379854,0.14727763216201856
2018-10-14 23:59:59.999,6615.26,6715.6,6205.0,6339.34,166310.813544,-4.170962290219881,0,0.7422868309133821,0.25771316908662184
2018-10-21 23:59:59.999,6339.34,7680.0,6300.0,6590.11,211592.623139,3.9557745759022156,0,0.7679849281770853,0.2320150718229187
2018-10-28 23:59:59.999,6590.12,6639.0,6453.0,6489.93,75328.885385,-1.5201567196905574,0,0.8427453804332579,0.15725461956674625
2018-11-04 23:59:59.999,6489.93,6525.0,6245.02,6485.85,71945.400607,-0.06286662568009138,0,0.8407016906091637,0.15929830939084044
2018-11-11 23:59:59.999,6485.85,6615.15,6355.0,6449.81,76161.78188,-0.5556711919023738,0,0.6888521652872939,0.31114783471271024
2018-11-18 23:59:59.999,6450.71,6498.0,5403.42,5662.0,205081.183938,-12.21446833317571,1,0.001393953493279589,0.9986060465067244
2018-11-25 23:59:59.999,5661.94,5664.0,3652.66,4085.78,496323.79998,-27.838572942423166,1,5.756198837611232e-17,1.000000000000004
2018-12-02 23:59:59.999,4088.69,4450.38,3689.12,4161.01,479459.914101,1.8412640915565603,1,0.34459878934719596,0.6554012106528081
2018-12-09 23:59:59.999,4160.55,4179.0,3222.0,3545.37,406435.817854,-14.795446297894033,1,3.068903314142315e-05,0.9999693109668626
2018-12-16 23:59:59.999,3548.49,3610.0,3156.26,3228.67,249791.790787,-8.932777114941459,1,0.010720016532670858,0.9892799834673331
2018-12-23 23:59:59.999,3229.22,4139.99,3216.0,3929.71,489096.741158,21.71296540061387,1,3.5322794996979224e-10,0.999999999646776
2018-12-30 23:59:59.999,3929.71,4198.0,3535.0,3801.91,332161.255442,-3.252148377361186,1,0.36639396291342796,0.6336060370865758
2019-01-06 23:59:59.999,3803.12,4027.71,3630.33,3987.6,214860.906242,4.884124032394244,1,0.29975590348898273,0.700244096511021
2019-01-13 23:59:59.999,3987.62,4069.8,3441.3,3476.81,245887.277948,-12.809459323904104,1,0.0014588975076403605,0.9985411024923634
2019-01-20 23:59:59.999,3477.56,3720.0,3467.02,3539.28,199395.792965,1.7967619743385566,0,0.658069086938899,0.3419309130611046
2019-01-27 23:59:59.999,3539.26,3662.94,3434.85,3550.84,154566.450861,0.32662010352388915,0,0.8089390180947942,0.1910609819052093
2019-02-03 23:59:59.999,3550.05,3557.75,3349.92,3458.11,186574.105423,-2.6114947449054293,0,0.7472639103839982,0.25273608961600535
2019-02-10 23:59:59.999,3458.11,3733.58,3373.1,3680.06,198350.673988,6.418245804789313,0,0.5518376861943269,0.4481623138056766
2019-02-17 23:59:59.999,3679.75,3700.11,3568.11,3667.58,167995.805139,-0.33912490557219677,0,0.813985610703917,0.18601438929608669
2019-02-24 23:59:59.999,3667.62,4198.0,3655.0,3743.56,301384.22226,2.0716657850680775,0,0.8588569448891972,0.14114305511080644
2019-03-03 23:59:59.999,3743.56,3888.0,3677.17,3807.75,190343.246726,1.7146780070307344,0,0.8710527227091411,0.12894727729086244
