Date,Open,Regime_2,Prob_Regime0,Prob_Regime1,ROC_5,ROC_22
2017-11-17 23:59:59.999,7876.98,1,0.4802941579057738,0.5197058420942584,32.492690624553646,31.34582216634223
2017-11-18 23:59:59.999,7680.01,0,0.7050179273679564,0.2949820726320758,20.04256115459504,34.549640048328676
2017-11-19 23:59:59.999,7761.94,0,0.6560123379416115,0.3439876620584208,22.251136503629667,40.533320278898664
2017-11-20 23:59:59.999,8057.11,0,0.805640496206133,0.1943595037938993,13.424474382808981,33.09605541671126
2017-11-21 23:59:59.999,8212.49,0,0.8888150477568336,0.1111849522431987,3.2425456163774014,32.66089371783352
2017-11-22 23:59:59.999,8091.09,0,0.8830084557260529,0.1169915442739794,6.5816014411905766,26.967662076435083
2017-11-23 23:59:59.999,8233.03,0,0.7633566697741593,0.236643330225873,3.324555459073375,18.74465130189904
2017-11-24 23:59:59.999,8019.97,0,0.5914855782316253,0.4085144217684071,1.2440905697934879,15.926256200160127
2017-11-25 23:59:59.999,8138.99,1,0.0018053197142622,0.99819468028577,5.942644909887962,22.27633295104454
2017-11-26 23:59:59.999,8700.04,1,0.0070650010950628,0.9929349989049694,12.420823424073625,24.07106614164025
2017-11-27 23:59:59.999,9128.0,1,0.009754281724493,0.9902457182755392,17.598026790414735,31.38171357152679
2017-11-28 23:59:59.999,9650.0,1,0.3040737696663161,0.6959262303337163,23.4016501267458,42.19295069625235
2017-11-29 23:59:59.999,9896.79,1,0.4354122102651862,0.564587789734846,19.044974195133936,37.143617533309545
2017-11-30 23:59:59.999,9687.88,1,0.3939741261512021,0.6060258738488301,13.091364262799686,34.72490757223057
2017-12-01 23:59:59.999,9837.0,1,9.3265864069888e-06,0.9999906734136256,18.130657031864516,52.30233376035842
2017-12-02 23:59:59.999,10775.04,1,0.4247658239083646,0.5752341760916676,12.849844559585488,67.35889767603408
2017-12-03 23:59:59.999,10902.69,1,0.4310227357902167,0.5689772642098153,12.818385740845528,78.78816022289652
2017-12-04 23:59:59.999,11165.41,1,0.3207412593210947,0.6792587406789373,19.520473003381554,99.25899539324354
2017-12-05 23:59:59.999,11571.03,1,0.3571308319349029,0.6428691680651292,18.914905640433545,80.94661451687986
2017-12-06 23:59:59.999,11699.99,1,3.502131782239971e-17,1.0000000000000322,25.66134254042709,106.08472408323055
2017-12-07 23:59:59.999,13541.01,1,5.070261846391812e-35,1.0000000000000322,52.42410245720619,129.26605580616734
2017-12-08 23:59:59.999,16599.0,1,0.0117165309469415,0.9882834690530906,42.2249608388765,101.92002034458642
2017-12-09 23:59:59.999,15880.01,1,7.330271709718163e-05,0.9999266972829348,26.574574661024265,90.35859616401207
2017-12-10 23:59:59.999,14664.01,1,0.1359452990884734,0.8640547009115589,27.35036525672243,91.96206103113398
2017-12-11 23:59:59.999,14946.26,1,1.6382057604941573e-08,0.9999999836179748,22.419991070143674,106.36937049017168
2017-12-12 23:59:59.999,16587.97,1,0.4424973949308504,0.5575026050691818,-1.5001506114826202,99.09875791524598
2017-12-13 23:59:59.999,16349.99,0,0.5196839995872182,0.4803160004128141,0.9653022670025324,97.4662264102144
2017-12-14 23:59:59.999,16030.34,1,0.4160048861747006,0.5839951138253315,11.455390155751166,99.06335913584338
2017-12-15 23:59:59.999,16334.98,1,0.0004323513216651,0.9995676486783672,17.717137875352872,118.70139488951983
2017-12-16 23:59:59.999,17516.81,1,9.19563247175932e-06,0.9999908043675604,15.159721171427233,134.73408699926273
2017-12-17 23:59:59.999,19120.19,1,0.400387834743511,0.5996121652565211,15.351874832950973,116.78158990621851
2017-12-18 23:59:59.999,18860.04,1,0.4275368273237881,0.5724631726762439,17.60686671294538,106.57546762605689
2017-12-19 23:59:59.999,18856.25,1,4.071808280261135e-05,0.9999592819172294,5.878305330034084,79.22487046632125
2017-12-20 23:59:59.999,17295.2,1,0.0074734081322046,0.9925265918678272,-5.991221123579882,66.60920701640936
2017-12-21 23:59:59.999,16480.52,1,0.0008199566251498,0.9991800433748822,-18.897996404689188,59.91775290362804
2017-12-22 23:59:59.999,15514.03,1,1.3649089946875158e-13,0.9999999999998956,-29.339364433335703,35.447344028230646
2017-12-23 23:59:59.999,13326.61,0,0.584065407481985,0.4159345925180472,-29.46635730858469,23.342412447753368
2017-12-24 23:59:59.999,13300.0,0,0.6659311656422954,0.3340688343577369,-21.9436606688561,23.966828313288957
2017-12-25 23:59:59.999,13500.0,0,0.5339057830597501,0.4660942169402821,-16.918208403430658,22.694464421817017
2017-12-26 23:59:59.999,13699.34,1,6.13679598932601e-14,0.999999999999971,1.267505086286147,35.49537956645652
2017-12-27 23:59:59.999,15709.98,1,0.140301326495482,0.8596986735045502,16.00842224691801,32.13677960408514
2017-12-28 23:59:59.999,15459.97,1,5.127630122380591e-05,0.9999487236988084,6.632406015037606,4.664632233829402
2017-12-29 23:59:59.999,14199.14,1,0.1512622297381884,0.8487377702618437,6.510370370370366,-13.374902102536302
2017-12-30 23:59:59.999,14378.99,1,3.7634423651270396e-13,0.9999999999996558,-9.19263263777671,-21.662405541561714
2017-12-31 23:59:59.999,12345.1,1,5.512710689066401e-08,0.9999999448729252,-12.573451097296772,-6.411746122937457
2018-01-01 23:59:59.999,13715.65,1,0.080787051776393,0.9192129482236387,-13.45401905175877,-10.20122174660637
2018-01-02 23:59:59.999,13382.16,1,2.015413105492813e-06,0.9999979845869262,3.476210521565548,-11.53160995588972
2018-01-03 23:59:59.999,14690.0,1,0.3556649611683746,0.6443350388316572,3.7597451821766548,-8.749118500989905
2018-01-04 23:59:59.999,14919.51,1,0.3825035230662811,0.6174964769337506,21.057298185451636,-6.073301237612494
2018-01-05 23:59:59.999,15059.56,1,1.5544896342582854e-10,0.999999999844583,23.650808231921584,3.8286548254114816
2018-01-06 23:59:59.999,16960.39,1,0.1865339082453894,0.8134660917546425,27.57690582959642,-2.6798435332611614
2018-01-07 23:59:59.999,17069.79,1,0.0086148299985526,0.9913851700014794,10.050486844732331,-15.456643210945487
2018-01-08 23:59:59.999,16218.85,1,4.063001566459825e-05,0.9999593699843676,-0.11374368193056705,-20.983434800175182
2018-01-09 23:59:59.999,14902.54,1,0.0543104230756008,0.9456895769244312,-4.379549441749219,-23.632747762678154
2018-01-10 23:59:59.999,14401.0,1,0.0535397259022342,0.9464602740977976,-12.106443307023007,-13.807935149636897
2018-01-11 23:59:59.999,14940.0,1,2.222771484634822e-09,0.9999999977772602,-22.443216934713316,-19.711346608462133
2018-01-12 23:59:59.999,13238.76,1,0.0441343388337851,0.9558656611662464,-14.922696738024632,-11.312662012413632
2018-01-13 23:59:59.999,13749.95,1,0.0632499391872858,0.9367500608127458,-4.647127268237505,6.628767556040138
2018-01-14 23:59:59.999,14210.0,1,0.0220287027617861,0.9779712972382454,-6.423680555555555,1.3157142857142867
2018-01-15 23:59:59.999,13477.98,1,0.198281915195687,0.8017180848043445,-9.171206452768443,0.2957777777777837
2018-01-16 23:59:59.999,13500.0,1,1.6181921506524376e-25,1.0000000000000315,-17.66612935633042,-20.434123103740763
2018-01-17 23:59:59.999,10899.99,1,0.4617621996326403,0.5382378003673912,-20.023420652532277,-29.958678081026136
2018-01-18 23:59:59.999,10972.59,1,0.4810459577650977,0.5189540422349338,-22.857353976073192,-29.09458544281077
2018-01-19 23:59:59.999,10960.0,1,0.0621646135381474,0.9378353864618838,-14.84238578284659,-19.088344400092804
2018-01-20 23:59:59.999,11474.98,1,6.528671635911214e-10,0.9999999993471642,-5.465242434783635,-10.981090347662192
2018-01-21 23:59:59.999,12799.8,1,4.9354121902590224e-08,0.9999999506459096,5.779816513761471,-7.31518704566958
2018-01-22 23:59:59.999,11530.0,1,0.0009921204498,0.9990078795502312,-2.08157586049057,-21.55316716679936
2018-01-23 23:59:59.999,10760.05,1,0.2554086364198821,0.7445913635801492,-1.4850432905764155,-19.288639760837068
2018-01-24 23:59:59.999,10799.14,1,0.1138632128820851,0.8861367871179462,-1.089239371223305,-22.658228796922142
2018-01-25 23:59:59.999,11349.96,1,0.490852533787312,0.5091474662127192,-12.692793872471276,-25.096266566395276
2018-01-26 23:59:59.999,11184.7,0,0.553781903232163,0.4462180967678681,-3.824804856895059,-26.36561276108036
2018-01-27 23:59:59.999,11089.0,1,0.2746617463104057,0.7253382536896253,6.793184046542544,-32.24802024010061
2018-01-28 23:59:59.999,11499.98,1,0.1431372043066625,0.8568627956933683,10.007889487905564,-30.40365464367165
2018-01-29 23:59:59.999,11879.95,1,0.0083378276181493,0.9916621723818816,-0.8721593587307064,-30.334494734684704
2018-01-30 23:59:59.999,11250.11,1,2.971612267785928e-06,0.9999970283877632,-8.391385622002867,-31.30358985783632
2018-01-31 23:59:59.999,10230.0,1,0.1855020898758719,0.8144979101241591,-7.249526557850117,-28.575694444444444
2018-02-01 23:59:59.999,10285.1,1,7.779862694399748e-08,0.9999999222014038,-19.723957880080057,-38.119914751973724
2018-02-02 23:59:59.999,9224.52,1,0.0320620708922484,0.9679379291077824,-25.310880938051085,-32.976981262623895
2018-02-03 23:59:59.999,8873.03,1,0.0394506024427333,0.9605493975572974,-18.229846235890147,-33.04255237077703
2018-02-04 23:59:59.999,9199.96,1,2.054403472460546e-09,0.9999999979456272,-20.050774065177958,-42.40105559465165
2018-02-05 23:59:59.999,8179.99,1,5.475248222164048e-17,1.0000000000000309,-32.52384517408679,-48.497253059185944
2018-02-06 23:59:59.999,6939.63,1,1.4651978677299105e-07,0.999999853480244,-17.04565657616873,-43.48464135338956
2018-02-07 23:59:59.999,7655.02,1,0.3300175378262437,0.6699824621737872,-14.358454778131035,-30.284403669724767
2018-02-08 00:28:14.788,7599.0,1,0.259530139112332,0.7404698608876988,-15.390719090082982,-29.163993487909046
2018-02-09 23:59:59.999,7789.9,1,4.466605662693324e-09,0.9999999955334252,6.09800349672136,-20.781392395709887
2018-02-10 23:59:59.999,8683.93,1,0.1276786530414092,0.8723213469586216,22.96818871496933,-25.629674300085924
2018-02-11 23:59:59.999,8533.99,1,0.0054384288667489,0.994561571133282,5.380717028177728,-37.00064219051027
2018-02-12 23:59:59.999,8063.82,1,2.1274273271516547e-08,0.9999999787257576,17.160152651664685,-22.78404163052905
2018-02-13 23:59:59.999,8903.0,1,0.0162647211233578,0.983735278876673,9.710663641665862,-20.633268432767505
2018-02-14 23:59:59.999,8535.17,1,9.305515609035711e-09,0.9999999906945154,8.821707247418221,-12.49344857665119
2018-02-15 23:59:59.999,9449.98,1,0.0042531731569255,0.9957468268431056,17.179674665279276,-11.89340254925334
2018-02-16 23:59:59.999,10000.89,1,0.1421178170635887,0.8578821829364424,25.993690382297352,-9.085149620546085
2018-02-17 23:59:59.999,10156.07,1,8.211089054639199e-06,0.9999917889109764,23.99809053128159,-0.44593741545676524
2018-02-18 23:59:59.999,11039.55,1,0.0008933283295054,0.9991066716705256,21.58725512008339,-9.638586720041765
2018-02-19 23:59:59.999,10375.01,1,0.0002127250125038,0.9997872749875272,18.021288911416832,-6.119133498036611
2018-02-20 23:59:59.999,11147.11,1,0.1866022150035623,0.8133977849964686,12.008891919972719,-0.444493822771308
2018-02-21 23:59:59.999,11195.07,1,0.0005994420097375,0.9994005579902936,2.7324856938694797,1.9544791653439253
2018-02-22 23:59:59.999,10439.02,1,0.0016313777467088,0.998368622253322,-11.12826156863277,-4.609191937851842
2018-02-23 23:59:59.999,9815.55,1,0.0713090893696444,0.9286909106303864,-2.430699682089632,9.827286406230362
2018-02-24 23:59:59.999,10131.04,1,0.0642602516215093,0.9357397483785213,-13.077109297946743,9.258167728498613
2018-02-25 23:59:59.999,9694.51,1,0.1983748627815857,0.801625137218445,-14.382567969438409,4.2395836503636986
2018-02-26 23:59:59.999,9590.0,1,0.0005009281320889,0.9994990718679416,-1.0883728060090525,26.136098455553626
2018-02-27 23:59:59.999,10321.0,1,0.2047820553962317,0.7952179446037988,7.725990312953579,52.291862092020324
2018-02-28 23:59:59.999,10584.33,1,0.2134942575477462,0.7865057424522842,1.9318845844059407,34.952575358004424
2018-03-01 23:59:59.999,10325.64,1,0.0400010658419864,0.9599989341580442,12.641072111947892,43.70311883142519
2018-03-02 23:59:59.999,10923.36,1,0.4221649935595447,0.5778350064404857,15.109489051094883,41.816182383909585
2018-03-03 23:59:59.999,11038.99,1,0.4119062483725911,0.5880937516274392,11.046881053855095,32.0196408995016
2018-03-04 23:59:59.999,11464.47,0,0.6502575643829578,0.3497424356170726,8.950292552587547,34.931180996440126
2018-03-05 23:59:59.999,11515.0,0,0.5683754529385905,0.4316245470614398,10.915717998675278,42.04080417863361
2018-03-06 23:59:59.999,11455.0,1,0.0031725538966119,0.9968274461034184,-1.8637362637362709,20.369313714478253
2018-03-07 23:59:59.999,10716.48,1,3.437952140178187e-05,0.9999656204786288,-10.22737566808588,16.043513390086538
2018-03-08 23:59:59.999,9910.0,1,0.0012988325834856,0.9987011674165446,-19.12725217367033,-1.887303584448241
2018-03-09 23:59:59.999,9267.07,1,0.1934258672820456,0.8065741327179846,-19.86973512809379,-7.730830422526203
2018-03-10 23:59:59.999,9230.0,1,0.0174200555378961,0.982579944462134,-23.430941155928064,-13.678767084187172
2018-03-11 23:59:59.999,8770.22,1,5.018981812908943e-06,0.9999949810182172,-11.038232703275696,-13.641679235113745
2018-03-12 23:59:59.999,9533.57,1,0.0492268462429225,0.9507731537571078,-7.857315842583246,-12.058539422907455
2018-03-13 23:59:59.999,9131.34,1,0.218119050998037,0.7818809490019931,-1.3119577550465666,-17.95929346364207
2018-03-14 23:59:59.999,9151.92,1,1.2328750256643574e-07,0.9999998767125275,-11.455511000325135,-27.060018801909468
2018-03-15 23:59:59.999,8184.01,1,0.4496295347237784,0.5503704652762518,-6.034512247127211,-21.045259446616082
2018-03-16 23:59:59.999,8240.98,1,0.4641077807330166,0.5358922192670136,-13.358794239723416,-15.8091293073925
2018-03-17 23:59:59.999,8260.0,1,0.0252511105235813,0.9747488894764488,-14.30830524326112,-22.764099243513016
2018-03-18 23:59:59.999,7824.01,1,0.0155606728952824,0.9844393271047478,-10.491912568306017,-15.519299067204017
2018-03-19 23:59:59.999,8189.0,1,0.0280599390394516,0.9719400609605786,5.263157894736836,-10.323253388946817
2018-03-20 23:59:59.999,8595.01,1,0.2615624317170552,0.738437568282975,8.117966552521661,-13.696435490120118
2018-03-21 23:59:59.999,8909.96,0,0.6854368691993479,0.3145631308006822,7.566585956416461,-15.933708264894452
2018-03-22 23:59:59.999,8884.82,0,0.7283776376602669,0.2716223623397632,11.477609651364883,-15.531105593622785
2018-03-23 23:59:59.999,8720.0,0,0.6504698823741316,0.3495301176258984,8.645187600961668,-18.51620879120879
2018-03-24 23:59:59.999,8898.04,1,0.3946747003334291,0.6053252996666008,-0.6179069767441758,-22.575776791376022
2018-03-25 23:59:59.999,8531.25,1,0.4582872931956447,0.5417127068043852,-4.9363747168905014,-26.118323726850235
2018-03-26 23:59:59.999,8470.14,1,0.1612933499750984,0.8387066500249314,-8.449859313449636,-29.359704732957013
2018-03-27 23:59:59.999,8134.22,1,0.0946387210175737,0.905361278982456,-10.631670659986925,-31.94071939933647
2018-03-28 23:59:59.999,7795.51,1,0.1702318968005816,0.8297681031994482,-10.662247711010197,-25.821725044044307
2018-03-29 23:59:59.999,7949.3,1,3.6268130101022754e-08,0.9999999637318996,-17.043920223333487,-28.454692230070634
2018-03-30 23:59:59.999,7090.16,1,0.185083716006616,0.8149162839934136,-19.24310667461615,-26.224163146972923
2018-03-31 23:59:59.999,6840.24,0,0.5097962360347581,0.4902037639652715,-14.879343219948293,-24.960333802969547
2018-04-01 23:59:59.999,6922.0,1,0.4931891979129394,0.5068108020870901,-12.603408885371191,-22.316543940744925
2018-04-02 23:59:59.999,6813.01,1,0.2028847750355963,0.7971152249644331,-11.237467449964145,-25.98785135054339
2018-04-03 23:59:59.999,7063.97,1,0.0217320354336789,0.9782679645663506,4.443776850668679,-18.903359200292623
2018-04-04 23:59:59.999,7405.21,1,5.421009983913346e-05,0.9999457899001905,-0.6451537448302069,-25.725683060109283
2018-04-05 23:59:59.999,6796.1,1,0.416480549384892,0.5835194506151374,-2.211900501306341,-17.126560587515293
2018-04-06 23:59:59.999,6770.0,1,0.3893961665724576,0.6106038334275719,-3.106116092593436,-19.895570672420014
2018-04-07 23:59:59.999,6601.39,1,0.2551983986863828,0.7448016013136467,-2.270408163265303,-16.515738498789347
2018-04-08 23:59:59.999,6895.81,0,0.5080921310997322,0.4919078689002973,-5.2288861490761285,-10.310806665985073
2018-04-09 23:59:59.999,7011.04,0,0.5077008450445083,0.4922991549555211,-0.19687762098851147,-17.182804863009594
2018-04-10 23:59:59.999,6781.55,0,0.6526382112005886,0.3473617887994407,1.080233238218442,-20.419767441860472
2018-04-11 23:59:59.999,6839.56,0,0.5159719463126842,0.4840280536873453,5.338269667448814,-21.95504367013169
2018-04-12 23:59:59.999,6953.78,1,1.9467481680841765e-12,0.999999999998083,14.89602366657965,-10.827236916150817
2018-04-13 23:59:59.999,7922.99,1,0.4583418440345859,0.5416581559654438,12.245796523225994,-9.692762727991832
2018-04-14 23:59:59.999,7877.48,1,0.4688604044385485,0.5311395955614813,17.932186497452342,-10.103584726057345
2018-04-15 23:59:59.999,8004.0,1,0.1748079713029724,0.8251920286970573,22.079516065401307,-2.2448010146416397
2018-04-16 23:59:59.999,8355.07,1,0.2147243625889109,0.7852756374111188,15.978768412621026,-4.78421279434248
2018-04-17 23:59:59.999,8064.92,1,0.3275597159103374,0.6724402840896925,-0.4793638773191944,-3.0637196145179013
2018-04-18 23:59:59.999,7890.96,1,0.2692541758786248,0.7307458241214051,3.75237546350895,4.842402870370255
2018-04-19 23:59:59.999,8173.99,1,0.3173134245389142,0.6826865754611158,3.4878066160687338,4.134955279081165
2018-04-20 23:59:59.999,8273.84,1,0.0072185997941849,0.9927814002058452,6.00813883901854,24.919677185499857
2018-04-21 23:59:59.999,8852.12,0,0.5652077352601859,0.4347922647398442,10.544307941058296,30.336406816729845
2018-04-22 23:59:59.999,8915.31,0,0.6431661873115248,0.3568338126885051,11.43941296280795,26.908350917328505
2018-04-23 23:59:59.999,8785.7,0,0.5049091350589077,0.4950908649411222,9.311268811941753,31.131614367218006
2018-04-24 23:59:59.999,8934.0,1,0.0002551778798526,0.9997448221201776,16.21152452283159,36.337726757369616
2018-04-25 23:59:59.999,9618.96,1,2.1669731164318603e-05,0.9999783302688656,0.14688979765111743,19.78039785502368
2018-04-26 23:59:59.999,8869.99,1,0.0189101555958136,0.9810898444042164,3.9335704535232052,36.342902547049036
2018-04-27 23:59:59.999,9267.03,1,0.0506394119775007,0.9493605880225292,1.4604496177316184,31.67428767228495
2018-04-28 23:59:59.999,8915.35,1,0.0855670259694413,0.9144329740305888,4.633865419895433,41.60654044072536
2018-04-29 23:59:59.999,9348.0,0,0.6377067514695428,0.3622932485304874,-2.089295311117789,36.59038835233039
2018-04-30 23:59:59.999,9417.04,0,0.7382406107475694,0.2617593892524608,4.239238150212121,31.74707893986892
2018-05-01 23:59:59.999,9246.01,0,0.7225195240316323,0.2774804759683978,-2.09928771854091,33.74398471409699
2018-05-02 23:59:59.999,9071.48,0,0.5857201920022019,0.4142798079978282,3.7294105110848186,35.12529405748186
2018-05-03 23:59:59.999,9247.81,1,0.1943466319719432,0.8056533680280871,4.3003851091142575,40.211309228492674
2018-05-04 23:59:59.999,9750.0,0,0.7149348629910164,0.2850651370090138,3.131861131754965,22.60494762085068
2018-05-05 23:59:59.999,9714.0,0,0.8153158173360769,0.1846841826639532,6.6838560633181165,25.218821922433897
2018-05-06 23:59:59.999,9863.99,0,0.7910269003368018,0.2089730996632283,6.47667194327719,20.752568130306127
2018-05-07 23:59:59.999,9661.02,0,0.7125703511757697,0.2874296488242605,1.2668904306302853,12.08856971873129
2018-05-08 23:59:59.999,9365.0,0,0.7407585891126566,0.2592414108873736,-5.768615384615394,13.920038884452657
2018-05-09 23:59:59.999,9178.0,0,0.664376338298175,0.3356236617018553,-4.158847188436465,18.071989671554412
2018-05-10 23:59:59.999,9310.0,1,0.27548618990493,0.7245138100951002,-8.736820762368202,10.145601370365842
2018-05-11 23:59:59.999,9002.21,1,0.0102448671887984,0.9897551328112316,-13.034565654244068,1.4737859386325214
2018-05-12 23:59:59.999,8405.94,0,0.6338436769892148,0.366156323010815,-9.600213561131865,-4.4150489218672595
2018-05-13 23:59:59.999,8475.44,0,0.7649252764034127,0.2350747235966171,-5.527582949118159,-2.6426450678664004
2018-05-14 23:59:59.999,8679.71,0,0.8752293734231523,0.1247706265768775,-6.945864661654133,-1.4075306531679765
2018-05-15 23:59:59.999,8663.37,0,0.8391741246959172,0.1608258753041127,-6.000755370909339,-5.283293840056147
2018-05-16 23:59:59.999,8462.0,0,0.8121825055403146,0.1878174944597155,-0.8333333333333304,-13.409473398620996
2018-05-17 23:59:59.999,8330.0,0,0.6638537266314364,0.3361462733685937,-5.013973640257319,-9.34082225571844
2018-05-18 23:59:59.999,8038.82,0,0.7252076876565063,0.2747923123435237,-5.068141677544524,-11.074789553205278
2018-05-19 23:59:59.999,8238.01,0,0.7487719254059815,0.2512280745940485,-4.9617122264623115,-7.648157391465293
2018-05-20 23:59:59.999,8233.49,1,0.4897551752395985,0.5102448247604315,0.7679035688962443,-8.782841249465134
2018-05-21 23:59:59.999,8526.97,1,0.4177056398240309,0.5822943601759992,0.6151260504201561,-11.01773011997027
2018-05-22 23:59:59.999,8386.89,1,0.043107618832613,0.9568923811674168,-0.800227819326349,-13.723757599223884
2018-05-23 23:59:59.999,7977.12,1,0.013993786670743,0.9860062133292872,-8.954818132942377,-17.301807422824055
2018-05-24 23:59:59.999,7501.95,0,0.6518789977193644,0.3481210022806655,-7.99758061283854,-18.088872644855446
2018-05-25 23:59:59.999,7578.99,0,0.8075518594577038,0.1924481405423263,-12.54817063016449,-23.517948717948723
2018-05-26 23:59:59.999,7456.99,0,0.8371826585128603,0.1628173414871696,-12.495525721730916,-24.501054664458167
2018-05-27 23:59:59.999,7334.0,0,0.7861477331413793,0.2138522668586506,-7.999388249629247,-25.598236009732368
2018-05-28 23:59:59.999,7338.99,1,0.4277116099013658,0.5722883900986641,-5.371270136431194,-26.50385494993793
2018-05-29 23:59:59.999,7099.0,1,0.2139138194130999,0.7860861805869299,-1.5012521435615267,-20.32792311799253
2018-05-30 23:59:59.999,7467.98,0,0.7287890245680407,0.2712109754319892,-1.0867641142550566,-19.717966467701974
2018-05-31 23:59:59.999,7382.07,0,0.8827932964175307,0.1172067035824993,2.0595967253707492,-19.60247046186896
