Date,Open,Close,Volume,Returns,High,Low,LongStop,ShortStop,stopdist_long,stopdist_short,Signal
2017-11-12 23:59:59.999,6245.05,5811.03,4968.483069,-6.949824260814575,6630.0,5325.01,5961.1356808741975,7735.6642984919,-0.24497061152965688,3.1409793308732605,-1
2017-11-13 23:59:59.999,5839.94,6465.99,2621.243039,11.270979499331446,6697.47,5699.99,5077.810288759464,7735.6642984919,2.1316510498386725,1.9496773576346211,0
2017-11-14 23:59:59.999,6465.99,6574.99,1254.292531,1.6857434051088749,6684.98,6311.07,5174.869759883518,7735.6642984919,2.2456124044317876,1.8615719761195184,0
2017-11-15 23:59:59.999,6575.99,7240.06,1779.605845,10.115148464104127,7298.0,6575.99,5174.869759883518,7735.6642984919,3.260260366459535,0.7823971953929946,0
2017-11-16 23:59:59.999,7240.14,7864.5,2331.95675,8.624790402289474,7940.0,7076.0,5174.869759883518,7735.6642984919,4.096929603904288,-0.1962466035946459,1
2017-11-17 23:59:59.999,7876.98,7699.19,3982.395925,-2.101977239493935,7989.0,7451.0,5608.228109955084,8067.301890044915,3.2435659228159412,0.5710267547283746,0
2017-11-18 23:59:59.999,7680.01,7761.94,3954.266477,0.8150208008894433,7819.99,7422.0,5694.558798959575,7980.971201040424,3.334576162788241,0.3532857034439077,0
2017-11-19 23:59:59.999,7761.94,8038.0,3867.340444,3.5565850805340027,8123.15,7650.33,5746.065919063618,7929.464080936381,3.786650411010942,-0.17931911129127776,0
2017-11-20 23:59:59.999,8057.11,8212.0,3886.634348,2.164717591440657,8319.99,7954.0,6003.312827157257,7845.717172842744,3.799308910051829,-0.6300673205008104,0
2017-11-21 23:59:59.999,8212.49,8119.51,4544.474016,-1.1262786166585492,8400.0,7801.0,6171.13154444153,7851.898455558468,3.341383701571586,-0.4589420758571411,0
2017-11-22 23:59:59.999,8091.09,8205.92,3545.00571,1.064226782158029,8322.68,8091.09,6294.161889997377,7728.868110002622,3.4889041729387835,-0.8706061300390671,0
2017-11-23 23:59:59.999,8233.03,8019.99,4093.952687,-2.265803224988794,8260.0,8000.0,6394.9457009976395,8283.04429900236,3.1301513937316154,0.5066937443827406,0
2017-11-24 23:59:59.999,8019.97,8138.0,4411.789112,1.4714482187633715,8369.0,7850.0,6395.001130897876,8283.04429900236,3.3574572585573565,0.27939205419490454,0
2017-11-25 23:59:59.999,8138.99,8700.01,4292.623682,6.905996559351202,8734.78,8090.0,6395.001130897876,8283.04429900236,4.335116873901153,-0.7842030763799224,0
2017-11-26 23:59:59.999,8700.04,9128.02,4147.380237,4.919649517644231,9350.0,8604.72,6764.287216027279,9634.91278397272,4.273889222363522,0.9165179841833812,0
2017-11-27 23:59:59.999,9128.0,9650.0,4521.625707,5.718436199745391,9654.28,9112.04,7196.085494424551,9631.124505575448,4.445647999312392,-0.03419589551057481,0
2017-11-28 23:59:59.999,9650.0,9896.8,4917.210985,2.5575129533678576,9939.0,9570.5,7782.283944982096,9629.656055017904,3.9624900009181094,-0.5006134658024188,0
2017-11-29 23:59:59.999,9896.79,9687.88,13352.538715,-2.110985369008167,11300.03,8520.0,7782.283944982096,10673.944949516113,2.5130743812281753,1.3004091587672388,0
2017-11-30 23:59:59.999,9687.88,9838.96,9389.574329,1.559474312233422,10900.0,8850.8,7782.283944982096,10673.944949516113,2.317732568545189,0.9409706536023789,0
2017-12-01 23:59:59.999,9837.0,10782.99,6134.923633,9.594814899135695,10898.0,9380.0,7782.283944982096,10673.944949516113,3.157212213434027,-0.11473245259279549,0
2017-12-02 23:59:59.999,10775.04,10890.01,4765.439757,0.9924890962525356,11190.0,10620.0,7782.283944982096,11213.341358197247,3.406152337305944,0.35437996848841086,0
2017-12-03 23:59:59.999,10902.69,11165.41,5346.636524,2.5289232975910902,11825.0,10500.0,7782.283944982096,11213.341358197247,3.54756456973438,0.050261085562448106,0
2017-12-04 23:59:59.999,11165.41,11579.0,4663.424562,3.7042079063823055,11600.0,10802.0,7882.12039986023,11213.341358197247,3.9408886136447965,-0.3897935918461634,0
2017-12-05 23:59:59.999,11571.03,11699.99,5550.732055,1.0449088867777956,11853.0,11447.68,8482.177359874207,11796.832640125793,3.6367417670334508,0.10945064662356875,0
2017-12-06 23:59:59.999,11699.99,13550.05,6707.946319,15.812492147429191,13615.23,11665.58,8482.177359874207,11796.832640125793,5.1123974205635365,-1.7686205918713909,0
2017-12-07 23:59:59.999,13541.01,16599.0,7487.065695,22.501392983789724,16649.96,13050.0,9167.497911498107,14032.552088501892,5.934956797888929,-2.0496202917496706,0
2017-12-08 23:59:59.999,16599.0,15880.0,17589.013136,-4.331586240134944,17204.99,14015.0,11538.206620348297,14748.673379651704,3.0027459508388,-0.7824154977636233,0
2017-12-09 23:59:59.999,15880.01,14656.07,13918.758687,-7.7073677581864,16269.3,12535.0,11538.206620348297,15549.599041686532,1.8616589691820522,0.5335212458431068,0
2017-12-10 23:59:59.999,14664.01,14899.98,16553.037173,1.6642251299290978,15720.12,12368.0,11538.206620348297,15549.599041686532,1.824560638884486,0.35257264540952094,0
2017-12-11 23:59:59.999,14946.26,16587.97,11820.401762,11.3288071527613,17470.0,14901.08,11538.206620348297,15549.599041686532,2.636591344205682,-0.5421560724599107,0
2017-12-12 23:59:59.999,16587.97,16349.99,9436.802411,-1.4346541499653198,16976.45,15875.0,11538.206620348297,17308.593001389483,2.6238255118201628,0.5227182548137,0
2017-12-13 23:59:59.999,16349.99,16033.29,12416.328801,-1.9370042428160428,16546.0,14666.56,11538.206620348297,17308.593001389483,2.445057370825517,0.6936888017914514,0
2017-12-14 23:59:59.999,16030.34,16334.98,11616.867151,1.8816474971761863,16445.0,15450.0,11538.206620348297,17308.593001389483,2.7346173326824705,0.5550520690051877,0
2017-12-15 23:59:59.999,16334.98,17539.83,9181.273947,7.375889043023021,17991.0,16298.45,11538.206620348297,17308.593001389483,3.4335432285453353,-0.13229124530876007,0
2017-12-16 23:59:59.999,17516.81,19102.66,4202.628709,8.910177578688039,19539.0,17190.01,11538.206620348297,19878.20367321164,4.183777480129393,0.42894073001598504,0
2017-12-17 23:59:59.999,19120.19,18860.02,9177.183434,-1.2701895966320875,19798.68,18510.0,12956.283694109523,19878.20367321164,3.3618307832558,0.5797957493792665,0
2017-12-18 23:59:59.999,18860.04,18856.25,10624.633071,-0.0199893743484946,19300.0,17029.98,12956.283694109523,19878.20367321164,3.264160630251331,0.5653966095887212,0
2017-12-19 23:59:59.999,18856.25,17295.2,13210.74822,-8.278687437852172,18950.0,16300.0,12956.283694109523,19878.20367321164,2.293600558490381,1.3654051495342354,0
2017-12-20 23:59:59.999,17295.2,16488.98,13450.496693,-4.6615245848559255,17720.35,14777.66,12956.283694109523,19878.20367321164,1.7691407423667442,1.6972910111958197,0
2017-12-21 23:59:59.999,16480.52,15492.64,20324.2173,-6.042459873200167,17309.5,14022.0,12956.283694109523,19878.20367321164,1.19306925401483,2.062912520564091,0
2017-12-22 23:59:59.999,15514.03,13326.61,36076.271175,-13.981025829038815,15699.34,10961.0,12956.283694109523,19878.20367321164,0.15513311777843397,2.7445232401161657,0
2017-12-23 23:59:59.999,13326.61,13300.0,13141.538875,-0.1996756864649063,14950.0,12978.18,12956.283694109523,19878.20367321164,0.14653545938587484,2.804464265058958,0
2017-12-24 23:59:59.999,13300.0,13500.0,28557.534988,1.5037593984962516,13819.99,11640.0,12956.283694109523,19878.20367321164,0.233449241599995,2.738536244269805,0
2017-12-25 23:59:59.999,13500.0,13699.34,15748.207607,1.476592592592585,14300.0,12708.0,12956.283694109523,19878.20367321164,0.3294638254922173,2.7396471126526634,0
2017-12-26 23:59:59.999,13699.34,15689.01,15034.668104,14.52383837469542,16050.0,13533.0,12956.283694109523,19878.20367321164,1.197768187564601,1.8361454282867717,0
2017-12-27 23:59:59.999,15709.98,15459.99,14959.864723,-1.4597479382064238,16498.05,14200.15,12956.283694109523,19878.20367321164,1.096599998675763,1.9351363603607363,0
2017-12-28 23:59:59.999,15459.97,14182.11,21717.858014,-8.265723328410946,15539.99,13150.0,12956.283694109523,19878.20367321164,0.5343998489984183,2.483216083891997,0
2017-12-29 23:59:59.999,14199.14,14378.9,18072.008116,1.3875932424723736,14981.0,13850.0,12956.283694109523,19878.20367321164,0.6533094415825585,2.525450465429577,0
2017-12-30 23:59:59.999,14378.99,12440.01,19221.158039,-13.484272093136465,14398.85,11750.0,12956.283694109523,19878.20367321164,-0.23206616177706582,3.34348442694524,-1
2017-12-31 23:59:59.999,12345.1,13716.36,11768.989718,10.260039983890689,14050.11,12149.98,8016.212383139189,19878.20367321164,2.600161982009274,2.810767849375945,0
2018-01-01 23:59:59.999,13715.65,13380.0,8609.915844,-2.4522540965678963,13818.55,12750.0,8409.499644825271,19719.52035517473,2.3898243692647343,3.04805133319698,0
2018-01-02 23:59:59.999,13382.16,14675.11,20078.092111,9.67944693572498,15473.49,12890.02,8409.499644825271,19719.52035517473,2.941295802897581,2.36802197466918,0
2018-01-03 23:59:59.999,14690.0,14919.51,15905.667639,1.6654048930468068,15307.56,14150.0,8573.66756230847,19555.35243769153,3.1214869454865215,2.2803468243454588,0
2018-01-04 23:59:59.999,14919.51,15059.54,21329.649574,0.9385696983345904,15280.0,13918.04,8808.515806077623,19320.504193922377,3.179798436288768,2.1674859767924057,0
2018-01-05 23:59:59.999,15059.56,16960.39,23251.491125,12.622231489142411,17176.24,14600.0,8808.515806077623,19320.504193922377,4.021855337777968,1.1643994549951524,0
2018-01-06 23:59:59.999,16960.39,17069.79,18571.457508,0.645032337110174,17143.13,16011.21,10179.502102922872,19220.897897077128,3.5564675313634155,1.110308525084928,0
2018-01-07 23:59:59.999,17069.79,16150.03,12493.125558,-5.388232661327407,17099.96,15610.0,10445.504892630586,19064.295107369413,3.014036617110768,1.5397779096865385,0
2018-01-08 23:59:59.999,16218.85,14902.54,26600.609912,-7.724381936132629,16322.3,12812.0,10445.504892630586,19064.295107369413,2.169488379313334,2.025759080976768,0
2018-01-09 23:59:59.999,14902.54,14400.0,14315.004253,-3.372176823548201,15500.0,14011.05,10445.504892630586,19064.295107369413,1.9793547360065615,2.3346329582502214,0
2018-01-10 23:59:59.999,14401.0,14907.09,17411.001655,3.521458333333327,14955.66,13131.31,10445.504892630586,19064.295107369413,2.2527356005130734,2.09904859341069,0
2018-01-11 23:59:59.999,14940.0,13238.78,33554.723751,-11.191386112245915,14968.68,11400.0,10445.504892630586,19064.295107369413,1.3056745504766203,2.723049655596771,0
2018-01-12 23:59:59.999,13238.76,13740.01,16417.162137,3.7860739433694057,14109.78,12500.0,10445.504892630586,19064.295107369413,1.5790537044365893,2.551925660537614,0
2018-01-13 23:59:59.999,13749.95,14210.0,12221.508528,3.420594308155533,14580.0,13706.15,10445.504892630586,19064.295107369413,1.9156503147536792,2.4702202247880165,0
2018-01-14 23:59:59.999,14210.0,13474.99,17017.894329,-5.172484166080227,14339.5,12569.2,10445.504892630586,19064.295107369413,1.5570604938079857,2.872727827363731,0
2018-01-15 23:59:59.999,13477.98,13539.93,14652.094705,0.4819298567197538,14249.99,13147.79,10555.242007004139,19064.295107369413,1.6035506971039288,2.9680152631589074,0
2018-01-16 23:59:59.999,13500.0,10900.0,63401.169175,-19.49736815478367,13542.93,9035.0,10555.242007004139,19064.295107369413,0.16216560527506163,3.840281834297254,0
2018-01-17 23:59:59.999,10899.99,10988.79,72331.796646,0.81458715596332,11680.99,9037.94,10555.242007004139,18521.84932432665,0.19908789991982334,3.459227086921264,0
2018-01-18 23:59:59.999,10972.59,10961.97,48464.434937,-0.2440669081855362,11878.82,10435.33,10555.242007004139,18264.885891893984,0.19328853106228183,3.4705501207780127,0
2018-01-19 23:59:59.999,10960.0,11474.98,34129.375421,4.679906987521409,11795.0,10360.0,10555.242007004139,18030.647302704587,0.45144330364854046,3.217777374960517,0
2018-01-20 23:59:59.999,11474.98,12799.94,28768.857827,11.5465124993682,13099.0,11412.45,10555.242007004139,17907.875072434126,1.121087761165903,2.551097525103247,0
2018-01-21 23:59:59.999,12799.8,11530.0,41379.773426,-9.9214527568098,12799.8,10965.0,10555.242007004139,17849.316565190715,0.4909335966323021,3.1827026112114543,0
2018-01-22 23:59:59.999,11530.0,10760.05,43752.606791,-6.677797051170864,11926.35,9900.24,10555.242007004139,17849.316565190715,0.10294041298013712,3.5632009145354053,0
2018-01-23 23:59:59.999,10760.05,10799.18,37473.922552,0.3636600201672113,11399.0,9905.0,10555.242007004139,17550.12106780448,0.12573991744118507,3.4798301080161917,0
2018-01-24 23:59:59.999,10799.14,11349.99,27158.587762,5.100479851247952,11570.48,10500.0,10555.242007004139,17245.781961024033,0.4288826599991535,3.1816411759831675,0
2018-01-25 23:59:59.999,11349.96,11175.27,20839.954183,-1.539384616197892,11794.05,10950.21,10555.242007004139,16892.552764921627,0.353868242489614,3.2630217130414,0
2018-01-26 23:59:59.999,11184.7,11089.0,33056.87196,-0.7719723997720029,11643.0,10311.15,10555.242007004139,16745.449988429464,0.3121183177560212,3.3076444344194766,0
2018-01-27 23:59:59.999,11089.0,11491.0,18860.768345,3.625214176210667,11650.0,10842.69,10555.242007004139,16429.468489586518,0.577687637894654,3.048750016478923,0
2018-01-28 23:59:59.999,11499.98,11879.95,16887.339524,3.38482290488209,12244.0,11408.0,10555.242007004139,16155.126640627866,0.8593905674240678,2.773476493274831,0
2018-01-29 23:59:59.999,11879.95,11251.0,14170.377538,-5.294214201238223,11975.02,11139.55,10555.242007004139,15908.03347656508,0.47303045679360556,3.166213963618522,0
2018-01-30 23:59:59.999,11250.11,10237.51,25554.372946,-9.007999288952096,11308.42,9900.0,10555.242007004139,15886.182128908573,-0.21693978940633735,3.85677777201373,0
2018-01-31 23:59:59.999,10230.0,10285.1,18015.956805,0.4648591307847338,10425.85,9700.0,7012.383583982285,15105.076416017717,2.3532308503010086,3.4657806415436094,0
2018-02-01 23:59:59.999,10285.1,9224.52,33564.764311,-10.31181028867002,10335.0,8750.99,7012.383583982285,15105.076416017717,1.5688232758245455,4.17042715514615,0
2018-02-02 23:59:59.999,9224.52,8873.03,49971.626975,-3.810387965986306,9250.0,8010.02,7012.383583982285,14100.20494697435,1.335661045963039,3.7523163439351057,0
2018-02-03 23:59:59.999,8873.03,9199.96,28725.000735,3.684536173099806,9473.01,8229.0,7056.4300477230845,13696.549952276917,1.5553692961149164,3.262775937215756,0
2018-02-04 23:59:59.999,9199.96,8184.81,32014.308449,-11.034287105596096,9368.0,7930.0,7056.4300477230845,13696.549952276917,0.815224678537197,3.982086372332918,0
2018-02-05 23:59:59.999,8179.99,6939.99,63403.182579,-15.208905276970397,8382.8,6625.0,7056.4300477230845,13160.061161344302,-0.08191348613658332,4.375708553942186,0
2018-02-06 23:59:59.999,6939.63,7652.14,100201.500307,10.26154216360544,7878.0,6000.01,6744.92745479013,12075.012545209871,0.6183505291902811,3.0146029101030694,0
2018-02-07 23:59:59.999,7655.02,7599.0,60778.460497,-0.6944462594777434,8476.0,7150.01,6794.333209311117,12025.606790688884,0.5537841098384447,3.04645914253253,0
2018-02-08 00:28:14.788,7599.0,7784.02,1521.537318,2.434794051848943,7844.0,7572.09,6794.333209311117,11612.213611619996,0.7413822743406874,2.8677303901609013,0
2018-02-09 23:59:59.999,7789.9,8683.92,20482.910825,11.560864437655605,8738.0,7789.9,6794.333209311117,11478.884250457995,1.4570847881604099,2.15523304505627,0
2018-02-10 23:59:59.999,8683.93,8533.98,49381.512653,-1.726639582124212,9065.78,8120.0,6794.333209311117,11356.017825412197,1.378787455181571,2.2366553788688477,0
2018-02-11 23:59:59.999,8533.99,8063.88,45025.187952,-5.508566928912417,8549.0,7726.53,6794.333209311117,11202.279542870976,1.0424945848277858,2.5771122045006787,0
2018-02-12 23:59:59.999,8063.82,8903.0,41987.85049,10.40590881808756,8989.0,8053.0,6794.333209311117,11103.65058858388,1.7725589323123114,1.849881107303041,0
2018-02-13 23:59:59.999,8903.0,8539.9,35454.972956,-4.078400539144111,8950.0,8351.0,6794.333209311117,10896.934529725491,1.5439902484139518,2.084846222145936,0
2018-02-14 23:59:59.999,8535.17,9449.99,40811.952867,10.656916357334389,9489.6,8533.0,6794.333209311117,10836.050076752943,2.3856918487657324,1.2451579732000435,0
2018-02-15 23:59:59.999,9449.98,10000.09,52427.596715,5.821170181132462,10219.5,9301.5,6794.333209311117,10767.74406907765,2.931261665437859,0.7019231625868774,0
2018-02-16 23:59:59.999,10000.89,10159.98,38161.205974,1.598885610029499,10323.37,9666.0,6794.333209311117,10767.74406907765,3.20532716697357,0.5788137623693594,0
2018-02-17 23:59:59.999,10156.07,11039.55,41882.108407,8.657202081106451,11075.07,10050.0,6794.333209311117,10767.74406907765,4.052627982093985,-0.25947516361732664,1
2018-02-18 23:59:59.999,11039.55,10383.43,61137.380728,-5.943358198477289,11274.0,10080.0,7321.955838642392,11501.614161357607,2.8822832992718657,1.0527358272271505,0
2018-02-19 23:59:59.999,10375.01,11153.0,40831.417131,7.411520085366785,11250.0,10270.33,7350.830754778153,11501.614161357607,3.607645763638517,0.3307786479906642,0
2018-02-20 23:59:59.999,11147.11,11200.99,48153.354288,0.4302878149376798,11786.01,11100.59,7593.255679300338,11501.614161357607,3.547184568572326,0.2955786904787649,0
2018-02-21 23:59:59.999,11195.07,10437.6,68113.818754,-6.815379711971881,11304.03,10200.0,7610.809611370303,11501.614161357607,2.7557853058130606,1.037287590491525,0
