Unnamed: 0.1,Unnamed: 0,Date,Open,Close,Volume,Returns,High,Low,LongStop,ShortStop,stopdist_long,stopdist_short,Signal,Open.1,Regime_2,Prob_Regime0,Prob_Regime1,ROC_5,ROC_22,EMA_10,EMA_20,EMA_50,pice/ema50,pice/ema20,target_1d,target,ml_prob
2161,2161,2023-08-20 23:59:59.999,26100.01,26189.99,19056.91209,0.3447508257659715,26299.0,25971.05,26765.36333699477,28744.38666300523,-0.7485194255431744,3.3230867679561173,0,26100.01,0.0,0.9441317661553026,0.055868233844705,-10.308253424657533,-1.627965763964867,27572.68240526683,28319.370603741827,28866.82876038327,-2676.838760383267,-2129.3806037418253,-0.0024081719771562,1,0.5776075120061056
2162,2162,2023-08-21 23:59:59.999,26190.0,26126.92,30267.24233,-0.2408171977156259,26258.42,25812.0,26853.33500329529,28631.594996704705,-0.9863661726469456,3.40098522059273,0,26190.0,0.0,0.9619889229208124,0.0380110770791952,-9.062108538971293,0.2798802487141927,27309.81651340013,28110.565784337843,28759.3813580153,-2632.461358015302,-1983.6457843378448,-0.0027144416563451,1,0.5761168665719205
2163,2163,2023-08-22 23:59:59.999,26126.92,26056.0,34247.06688,-0.2714441656345157,26139.42,25300.0,26817.297502965765,28631.594996704705,-1.019478164356966,3.4490627502893294,0,26126.92,0.0,0.9643321001081294,0.035667899891878,-2.131244645220132,-0.1686206250495647,27081.849874600102,27914.892852496145,28653.366402799013,-2597.3664027990126,-1858.8928524961448,0.0144580902671169,1,0.5723842996021763
2164,2164,2023-08-23 23:59:59.999,26055.99,26432.72,44023.69978,1.4458090267116974,26819.27,25812.82,26726.403252669188,28631.594996704705,-0.3800633088049931,2.845622619950779,0,26055.99,0.0,0.9568619287788864,0.0431380712211208,1.4535963767559723,0.926804477588572,26963.826261036447,27773.7335332108,28566.282230140227,-2133.562230140225,-1341.0135332107966,-0.009558985984038,1,0.5823627720091018
2165,2165,2023-08-24 23:59:59.999,26432.71,26180.05,30205.22116,-0.9558985984038038,26577.87,25864.0,26747.00142740227,28631.594996704705,-0.7393378557713786,3.196958211209635,0,26432.71,0.0,0.9600157476534504,0.0399842523465569,0.3066665491699094,0.2033534760316202,26821.321486302542,27621.954149095483,28472.704495624926,-2292.654495624927,-1441.9041490954842,-0.0045851707693453,1,0.5761281815788111
2166,2166,2023-08-25 23:59:59.999,26180.05,26060.01,27753.33772,-0.4585170769345392,26314.05,25777.15,26596.549284662044,28631.594996704705,-0.7213071041651684,3.45716069654812,0,26180.05,0.0,0.9624586340677336,0.037541365932274,-0.4962964857947782,0.0153899293828585,26682.90121606572,27473.19756346734,28378.089025208265,-2318.079025208266,-1413.1875634673415,-0.001636223470367,1,0.5761168665719205
2167,2167,2023-08-26 23:59:59.999,26060.0,26017.37,10022.22322,-0.163622347036707,26125.77,25985.92,26338.45685619584,28446.05314380416,-0.4698072865129614,3.553596217263013,0,26060.0,0.0,0.9542284413734676,0.0457715586265397,-0.4192993280493828,-1.571347935437606,26561.895540417405,27334.5473193276,28285.511808533432,-2268.141808533433,-1317.177319327595,0.0032439866135585,1,0.580544290834582
2168,2168,2023-08-27 23:59:59.999,26017.38,26101.77,12099.64216,0.3243986613558514,26182.23,25966.11,24394.920170576253,28245.859829423745,2.68072769465046,3.3674438644055247,0,26017.38,0.0,0.9122195167030512,0.0877804832969561,0.175660116671783,-0.299006304418814,26478.2363512506,27217.139955582108,28199.87487486545,-2098.104874865457,-1115.3699555821077,0.0006984200688304,1,0.5463377535966885
2169,2169,2023-08-28 23:59:59.999,26101.78,26120.0,22692.62655,0.0698420068830474,26253.99,25864.5,24394.920170576253,28159.332346481373,2.8188074421109444,3.3323009736422,0,26101.78,0.0,0.7406275151149104,0.2593724848850971,-1.1830791534128915,0.2301994511897831,26413.10246920504,27112.650436002863,28118.3111542825,-1998.311154282499,-992.650436002863,0.0611156202143952,1,0.5398147410489663
2170,2170,2023-08-29 23:59:59.999,26120.0,27716.34,74251.99488,6.1115620214395205,28142.85,25922.0,24394.920170576253,28159.332346481373,4.297484669909413,0.573174400003866,0,26120.0,1.0,0.038852975631864,0.9611470243681436,5.8681706108277165,6.530137365921318,26650.05474753139,27170.14468019307,28102.54757960476,-386.20757960475385,546.1953198069314,-0.0150218246709341,0,0.5732426130434702
2171,2171,2023-08-30 23:59:59.999,27716.34,27299.99,35448.25848,-1.502182467093416,27768.57,27017.24,25018.81724935009,28159.332346481373,2.9597913957726925,1.1149852997384948,0,27716.34,1.0,0.2406716930506112,0.7593283069493963,4.758171620041596,4.590569911542408,26768.224793434776,27182.51090112706,28071.074733345744,-771.0847333457423,117.47909887294009,-0.0497879303252493,0,0.5433953362525403
2172,2172,2023-08-31 23:59:59.999,27299.99,25940.78,51032.80401,-4.978793032524931,27587.51,25655.01,25018.81724935009,28159.332346481373,1.0395355670844122,2.501472071382753,0,27299.99,1.0,0.1476425745959434,0.852357425404064,-0.2943802544223328,-0.6861408882082753,26617.78028553754,27064.25081530544,27987.53376341061,-2046.7537634106195,-1123.470815305438,-0.0052323021898339,1,0.5766178305043522
2173,2173,2023-09-01 23:59:59.999,25940.77,25805.05,41032.15056,-0.5232302189833948,26156.0,25333.75,25018.81724935009,28159.332346481373,0.8930060590411901,2.674002575399864,0,25940.77,0.0,0.758394502148483,0.2416054978515242,-1.1367811454932042,-6.895896067085339,26470.01114271253,26944.32692813349,27901.946164845496,-2096.896164845497,-1139.276928133495,0.0024979606704889,1,0.5696772674382006
2174,2174,2023-09-02 23:59:59.999,25805.04,25869.51,16250.77698,0.2497960670488908,25987.5,25752.47,25018.81724935009,28159.332346481373,1.0426517673407454,2.806521290596581,0,25805.04,0.0,0.9169686558796962,0.0830313441203109,-0.9589969372128748,-5.239855399214443,26360.829116764795,26841.9634111684,27822.24278583195,-1952.732785831952,-972.4534111684006,0.0039312688953134,1,0.5816553144321642
2175,2175,2023-09-03 23:59:59.999,25869.52,25971.21,17474.47667,0.3931268895313478,26135.0,25800.0,25029.025623298592,28159.332346481373,1.227115571979591,2.8498445433411805,0,25869.52,0.0,0.9554250831625948,0.0445749168374122,-6.296394112642578,0.1173056477099088,26289.98927735301,26759.03451486665,27749.65326481893,-1778.4432648189322,-787.8245148666465,-0.0055904210855018,1,0.5862492805860058
2176,2176,2023-09-04 23:59:59.999,25971.21,25826.02,21777.59609,-0.5590421085501895,26108.02,25631.21,25130.873560968736,28159.332346481373,0.9410342752393408,3.1586537304830373,0,25971.21,0.0,0.9638644399335988,0.0361355600664084,-5.399159486871607,0.0812631636055716,26205.63122692519,26670.17598964125,27674.21666619858,-1848.196666198579,-844.1559896412509,-0.0013134040785224,1,0.5759817260847889
2177,2177,2023-09-05 23:59:59.999,25826.03,25792.1,21323.39337,-0.1313404078522428,25915.49,25562.62,25265.91570487186,28159.332346481373,0.7515616934626349,3.3811749374006044,0,25826.03,0.0,0.9665578939730336,0.0334421060269734,-0.5731516168750561,-0.2992325714711974,26130.44373112061,26586.54970491352,27600.40816948491,-1808.3081694849093,-794.449704913517,-0.0012465057129895,1,0.5759717605557814
2178,2178,2023-09-06 23:59:59.999,25792.11,25759.95,27262.52386,-0.1246505712989565,26040.0,25372.51,25277.336634384672,28159.332346481373,0.6925561495596798,3.443143347432874,0,25792.11,0.0,0.962909070964704,0.037090929035303,-0.1747719923038238,-0.8134391890096682,26063.08123455322,26507.82592349318,27528.23333930903,-1768.2833393090295,-747.8759234931786,0.0192178168047685,1,0.5759867599031122
2179,2179,2023-09-07 23:59:59.999,25759.95,26255.0,27687.49567,1.9217816804768528,26443.14,25615.38,25277.336634384672,28159.332346481373,1.3770909428992342,2.682353577766533,0,25759.95,0.0,0.9444588268063628,0.0555411731936443,1.4901325923838638,1.6610379764284255,26097.975555543544,26483.74726411288,27478.30262012044,-1223.3026201204411,-228.74726411287705,-0.0131213102266235,1,0.5827291567096023
2180,2180,2023-09-08 23:59:59.999,26255.0,25910.5,28999.76471,-1.312131022662355,26445.5,25647.26,25277.336634384672,28159.332346481373,0.8808892832435955,3.1286906688004894,0,26255.0,0.0,0.950973493743889,0.0490265062561181,-0.2337588429649595,0.4590552921243329,26063.88909089926,26429.15228657832,27416.82016442944,-1506.3201644294422,-518.652286578319,-0.0003431041469674,1,0.5778126592345357
2181,2181,2023-09-09 23:59:59.999,25910.5,25901.61,10980.62277,-0.0343104146967476,25945.09,25796.64,25277.336634384672,28076.05651353357,0.9433749125467314,3.2859295342839974,0,25910.5,0.0,0.9588548163996756,0.0411451836003314,0.2926893110126949,0.5499234276464149,26034.38380164485,26378.91016404705,27357.400157981232,-1455.7901579812317,-477.3001640470502,-0.0023164583205445,1,0.5792420730861504
2182,2182,2023-09-10 23:59:59.999,25901.6,25841.61,18738.26914,-0.2316458320544501,26033.66,25570.57,25277.336634384672,28006.52736218022,0.8790958250095742,3.3727798094953534,0,25901.6,0.0,0.943611643296954,0.0563883567030529,0.1919580026442213,-1.574519139211572,25999.334019527603,26327.73871985209,27297.95740668785,-1456.3474066878516,-486.1287198520913,-0.0262789354068883,1,0.5778013442276452
2183,2183,2023-09-11 23:59:59.999,25841.6,25162.52,41682.32,-2.6278935406888304,25900.69,24901.0,25277.336634384672,28006.52736218022,-0.1694309533957197,4.196803724661095,0,25841.6,0.0,0.8720732566054782,0.1279267433945288,-2.319220340101591,-2.886783350379185,25847.186015977128,26216.76550843761,27214.214763288328,-2051.6947632883275,-1054.2455084376052,0.0269281455116576,1,0.5755242277423064
2184,2184,2023-09-12 23:59:59.999,25162.53,25840.1,56434.38537,2.6928145511657675,26567.0,25131.48,23617.937986634024,27799.582013365976,2.949330356040257,2.600692365981585,0,25162.53,0.0,0.8699664056839158,0.1300335943160912,-1.5802704246810184,-0.2374755854944954,25845.897649435832,26180.89260287212,27160.327909826043,-1320.2279098260442,-340.7926028721231,0.0147793545690613,1,0.5382168698522172
2185,2185,2023-09-13 23:59:59.999,25840.1,26222.0,31610.82753,1.477935456906132,26405.22,25764.17,23657.27668797062,27760.24331202938,3.4555379899525285,2.072526957421375,0,25840.1,0.0,0.9271611436867012,0.0728388563133059,1.2022153181142858,1.4720058076876708,25914.27989499296,26184.807593074776,27123.530736891687,-901.5307368916874,37.19240692522362,0.0114686141407978,1,0.5524981830046248
2186,2186,2023-09-14 23:59:59.999,26222.0,26522.73,38333.1725,1.1468614140797806,26860.49,26126.77,23660.24701917356,27757.27298082644,3.861134569234232,1.6652453874496824,0,26222.0,0.0,0.9523191823891012,0.047680817610906,2.397997653427719,5.4056986343180125,26024.90718681241,26216.990679448605,27099.96992368025,-577.2399236802521,305.7393205513945,0.0029133501717206,1,0.558532987198313
2187,2187,2023-09-15 23:59:59.999,26522.73,26600.0,26227.29369,0.2913350171720674,26888.0,26224.0,23955.052317256203,27730.1976827438,3.605326693384275,1.5405718233981278,0,26522.73,0.0,0.9649768884299336,0.0350231115700736,2.9347629656201635,2.940778092964047,26129.46951648288,26253.467757596354,27080.36326000652,-480.3632600065175,346.5322424036458,-0.0015161654135339,1,0.5504405494953962
2188,2188,2023-09-16 23:59:59.999,26599.99,26559.67,13960.93351,-0.1516165413533943,26777.0,26445.0,24172.890085530584,27589.629914469417,3.441842353674012,1.4852478164059624,0,26599.99,0.0,0.9678095163803452,0.0321904836196619,5.552504280175419,1.287735489283803,26207.68778621326,26282.62987592051,27059.94391647685,-500.2739164768536,277.04012407948903,-0.0012108584180451,1,0.55038913709599
2189,2189,2023-09-17 23:59:59.999,26559.67,26527.51,12998.10277,-0.1210858418045135,26623.25,26399.0,24337.113576977525,27425.40642302248,3.387879922996256,1.3887738459189374,0,26559.67,0.0,0.9672330316644432,0.0327669683355636,2.660245122890381,0.0180222774955662,26265.837279629028,26305.95179249951,27039.064155046388,-511.5541550463895,221.55820750048952,0.0088587281655911,1,0.5483537680729555
2190,2190,2023-09-18 23:59:59.999,26527.5,26762.51,43000.43256,0.885872816559119,27409.0,26377.35,24337.113576977525,27425.40642302248,3.5404658624285075,0.9676612589014696,0,26527.5,0.0,0.9616977008911384,0.0383022991088685,2.061284417664555,0.6109398496240592,26356.141410605564,26349.43352654717,27028.21889406417,-265.708894064177,413.0764734528239,0.0167304935149954,1,0.5176479843439007
2191,2191,2023-09-19 23:59:59.999,26762.5,27210.26,36190.52187,1.6730493514995448,27483.57,26667.79,24337.113576977525,27425.40642302248,4.1155299652670285,0.3081783593672754,0,26762.5,0.0,0.9513908460886736,0.0486091539113332,2.5922293821186493,2.4495409769774934,26511.435699586367,26431.417000209345,27035.35776096362,174.9022390363789,778.8429997906533,-0.0031333768953327,1,0.5418663552210096
2192,2192,2023-09-20 23:59:59.999,27210.25,27125.0,34207.21867,-0.3133376895332773,27388.63,26800.0,24805.15182261661,27425.40642302248,3.375926578768427,0.4371622409610492,0,27210.25,0.0,0.9571063229972928,0.0428936770027141,1.9736842105263053,2.252341060280449,26622.99284511612,26497.47252399893,27038.873142886616,86.12685711338418,627.5274760010689,-0.0205316129032256,1,0.522320858811208
2193,2193,2023-09-21 23:59:59.999,27125.01,26568.08,34476.82662,-2.0531612903225693,27159.6,26377.7,24805.15182261661,27425.40642302248,2.530592574024769,1.2306479114968918,0,27125.01,0.0,0.9388461252573932,0.0611538747426137,0.0316645500490153,-0.7265013632876571,26613.008691458643,26504.197045522844,27020.41066669499,-452.3306666949866,63.88295447715791,0.0004539281724533,1,0.5425145300296638
2194,2194,2023-09-22 23:59:59.999,26568.08,26580.14,18198.2292,0.0453928172453377,26743.38,26468.77,24919.710376319457,27425.40642302248,2.5371655880319914,1.2915819198996206,0,26568.08,0.0,0.9614917278727302,0.0385082721272767,0.1983978141936404,-2.3157441347491647,26607.03256573889,26511.429707854,27003.14515035401,-423.00515035400895,68.71029214599912,-0.0001572602702619,1,0.541777619206138
2195,2195,2023-09-23 23:59:59.999,26580.14,26575.96,9440.7026,-0.0157260270261971,26632.81,26509.0,25105.43183868751,27425.40642302248,2.445258315711788,1.412496533077923,0,26580.14,0.0,0.9654604991822816,0.0345395008177255,-0.6970571893293975,-2.024110599078344,26601.383008331817,26517.575449963144,26986.3927915166,-410.43279151659954,58.38455003685522,-0.0123261774927414,1,0.5401778930786759
2196,2196,2023-09-24 23:59:59.999,26575.97,26248.38,15706.65771,-1.2326177492741452,26738.54,26122.08,25105.43183868751,27425.40642302248,1.895790026758168,1.95231510013057,0,26575.97,0.0,0.9600922182500536,0.0399077817499534,-3.5349901103480685,-1.20332368767333,26537.20064318057,26491.93778806189,26957.45111341791,-709.0711134179073,-243.5577880618912,0.002149846961984,1,0.567943800435823
2197,2197,2023-09-25 23:59:59.999,26248.39,26304.81,26266.2039,0.2149846961984058,26446.15,25990.46,25151.67278933688,27425.40642302248,1.9605582976593177,1.905232608199908,0,26248.39,0.0,0.9662267872560968,0.0337732127439101,-3.02374193548387,-1.0358485696463582,26494.94779896592,26474.11609396076,26931.857344264263,-627.0473442642651,-169.30609396076034,-0.0031606386816709,1,0.5571890286601257
2198,2198,2023-09-26 23:59:59.999,26304.8,26221.67,18495.35066,-0.3160638681670935,26397.46,26088.34,25249.339510403195,27425.40642302248,1.7354893947222474,2.1485203010168687,0,26304.8,0.0,0.9649789863979708,0.0350210136020363,-1.3038578625177433,-1.3331221148737415,26445.26092642666,26450.073608821644,26904.006860175472,-682.3368601754737,-228.4036088216453,0.0057707994952267,1,0.5845637012158146
2199,2199,2023-09-27 23:59:59.999,26221.68,26372.99,34771.57978,0.5770799495226742,26850.0,26112.06,25249.339510403195,27425.40642302248,1.9439287477239968,1.8206929630087527,0,26221.68,0.0,0.9557918725191976,0.0442081274808093,-0.779341267577971,0.4747340597781591,26432.12075798545,26442.732312743392,26883.18266958036,-510.1926695803522,-69.74231274339036,0.0245857599005647,1,0.5598135261886363
2200,2200,2023-09-28 23:59:59.999,26373.0,27021.39,44517.83491,2.458575990056477,27308.48,26342.4,25249.339510403195,27425.40642302248,2.872808265815269,0.6549823080087152,0,26373.0,0.0,0.920750471548592,0.079249528451415,1.6760636304389287,2.7241405659269136,26539.26062016991,26497.8425686726,26888.60256489093,132.7874351090686,523.5474313274062,-0.0042347932508283,1,0.5074886322016351
2201,2201,2023-09-29 23:59:59.999,27021.39,26906.96,28478.76219,-0.4234793250828317,27244.89,26665.16,25249.339510403195,27425.40642302248,2.7035601456741274,0.8455802131715999,0,27021.39,0.0,0.9406010561873128,0.0593989438126941,2.509031033534259,2.6134491052629327,26606.115052866287,26536.80613356092,26889.322464306973,17.63753569302571,370.1538664390828,0.0020663798511613,1,0.4986766615878715
2202,2202,2023-09-30 23:59:59.999,26906.96,26962.56,12804.62307,0.2066379851161315,27094.99,26886.31,25249.339510403195,27425.40642302248,2.991581370482307,0.808210469648465,0,26906.96,0.0,0.9094745737610228,0.090525426238984,2.5004932557961768,2.235506857584224,26670.923225072416,26577.354120840828,26892.19452453023,70.3654754697709,385.2058791591735,0.0382014912530559,1,0.4986099132691813
2203,2203,2023-10-01 23:59:59.999,26962.57,27992.57,24602.81468,3.820149125305594,28065.51,26954.09,25249.339510403195,27425.40642302248,4.378279109935431,-0.9052102805119832,1,26962.57,0.0,0.7502363148324799,0.249763685167527,6.753574429088616,3.5941156246958483,26911.22263869561,26712.13658552265,26935.34650396042,1057.22349603958,1280.4334144773457,-0.0177925785306601,1,0.7562711632385254
2204,2204,2023-10-02 23:59:59.999,27992.58,27494.51,57071.14241,-1.7792578530660186,28580.0,27281.44,25564.427317078185,28649.812682921813,2.7820809039515018,1.665289037034959,0,27992.58,0.0,0.8734343503869253,0.1265656496130817,4.252532610068083,2.183635758183012,27017.27488620549,26786.6483392824,26957.274484197264,537.2355158027349,707.8616607175973,-0.0024750395624435,1,0.4611278878058571
2205,2205,2023-10-03 23:59:59.999,27494.51,27426.46,28928.96555,-0.2475039562443548,27676.52,27160.5,25626.634585370368,28587.60541462963,2.662536311114741,1.717717620723765,0,27494.51,0.0,0.9407837843339708,0.0592162156660362,1.4990716613764166,1.720533955232728,27091.67217962268,26847.58278316027,26975.67391618953,450.786083810468,578.87721683973,0.0128383320341014,1,0.4565522845897947
2206,2206,2023-10-04 23:59:59.999,27426.45,27778.57,29816.142,1.2838332034101452,27839.72,27202.0,25640.026126833327,28574.21387316667,3.1816212405034587,1.1837201371020118,0,27426.45,0.0,0.949077119827144,0.0509228801728628,3.239347737537046,-0.764488576790201,27216.56269241856,26936.248232383103,27007.160037123274,771.4099628767253,842.321767616897,-0.0132541019930111,1,0.4693617938941774
2207,2207,2023-10-05 23:59:59.999,27778.57,27410.39,30681.49619,-1.3254101993011136,28120.39,27352.0,25640.026126833327,28574.21387316667,2.5966834628515554,1.707040146339015,0,27778.57,0.0,0.947673955404757,0.0523260445952498,1.6609327897647574,-0.3059519882332884,27251.80402106972,26981.40459120376,27022.97297684393,387.4170231560674,428.9854087962413,0.0189964462380871,1,0.45719360318080554
2208,2208,2023-10-06 23:59:59.999,27410.39,27931.09,37983.24277,1.899644623808716,28295.0,27175.94,25640.026126833327,28574.21387316667,3.1578799031325424,0.8864475487061398,0,27410.39,0.0,0.9438469813723148,0.056153018627692,-0.219629708883462,1.839938511933381,27375.31056269341,27071.850820612926,27058.585409124564,872.5045908754364,859.2391793870738,0.0009158253401495,1,0.47441935773393035
2209,2209,2023-10-07 23:59:59.999,27931.1,27956.67,13348.83825,0.0915825340149556,28029.67,27842.08,25641.566551461496,28574.21387316667,3.446554735988112,0.9193536306494946,0,27931.1,0.0,0.9625758813292602,0.0374241186707469,1.6809173904172248,0.6411417146382936,27481.01227856733,27156.119313887888,27093.804412688307,862.8655873116913,800.5506861121103,-0.001417193106332,1,0.47375569340703405
2210,2210,2023-10-08 23:59:59.999,27956.67,27917.05,19693.56921,-0.1417193106332037,28095.14,27687.5,25733.992896315347,28574.21387316667,3.3829705660396603,1.0183728296594354,0,27956.67,0.0,0.9651730521239472,0.0348269478760599,1.7887470712589335,1.848423170921687,27560.29186428236,27228.588903041426,27126.0885533672,790.9614466328021,688.4610969585774,-0.0117107645686059,1,0.46874504020865315
2211,2211,2023-10-09 23:59:59.999,27917.06,27590.12,31534.74639,-1.171076456860598,27987.93,27260.0,25733.992896315347,28574.21387316667,2.8399822364098792,1.5057207629828195,0,27917.06,0.0,0.9584588432499204,0.0415411567500864,-0.6784006520134112,-1.220754363685772,27565.715161685563,27263.02043608509,27144.285864999856,445.8341350001429,327.09956391490414,-0.0072489717333595,1,0.46358178747877465
2212,2212,2023-10-10 23:59:59.999,27590.12,27390.12,22776.84383,-0.7248971733359588,27735.0,27298.0,25780.87459601543,28574.21387316667,2.5466250478247545,1.8738242836771155,0,27590.12,0.0,0.957569041491218,0.0424309585087891,-0.0739500605427379,-2.0265289106320528,27533.788768651822,27275.125156457943,27153.92641931359,236.1935806864094,114.9948435420556,-0.0187877964755174,1,0.477089443707773
2213,2213,2023-10-11 23:59:59.999,27390.12,26875.52,37349.44706,-1.8787796475517424,27477.39,26538.66,25780.87459601543,28574.21387316667,1.65205886007446,2.563699855226137,0,27390.12,0.0,0.943186070055064,0.0568139299449429,-3.779193722837171,-3.7308025024134,27414.103537987856,27237.06752250957,27143.00852051698,-267.4885205169812,-361.5475225095688,-0.0043121026123401,1,0.5638371062802658
2214,2214,2023-10-12 23:59:59.999,26875.52,26759.63,23428.64112,-0.4312102612340163,26947.04,26555.0,25780.87459601543,28574.21387316667,1.540039374446398,2.8551879269687013,0,26875.52,0.0,0.9591718713901788,0.040828128609828,-4.281768894507099,-3.0100992674189087,27295.108349262788,27191.597282270566,27127.974068732,-368.3440687319999,-431.9672822705652,0.0038255386939205,1,0.5819124714817322
2215,2215,2023-10-13 23:59:59.999,26759.63,26862.0,24115.76499,0.3825538693920549,27130.0,26685.0,25798.971495495247,28574.21387316667,1.7243371851993812,2.7773799460730704,0,26759.63,0.0,0.957223024813552,0.042776975186455,-3.779231688161888,-1.9281405119802253,27216.36137666956,27160.207064911465,27117.54371309545,-255.5437130954524,-298.20706491146484,-0.0003544039907676,1,0.534118590192639
2216,2216,2023-10-14 23:59:59.999,26862.0,26852.48,10417.25576,-0.0354403990767693,26989.58,26789.0,25944.538345945723,28574.21387316667,1.579318024636697,2.994867927225998,0,26862.0,0.0,0.9299442655253336,0.0700557344746731,-2.673565754697693,-0.0857285738099289,27150.201126365995,27130.899725396088,27107.149057679944,-254.66905767994467,-278.4197253960883,0.0112343440903783,1,0.5371160371603293
2217,2217,2023-10-15 23:59:59.999,26852.48,27154.15,15274.6917,1.123434409037838,27293.33,26808.25,25975.97351135115,28574.21387316667,2.0819028730060247,2.5093312299825543,0,26852.48,0.0,0.8122845437091242,0.1877154562908827,-0.8615150280466,1.4743103697622215,27150.91910339036,27133.114037263127,27108.992231888576,45.15776811142496,21.03596273687436,0.0495920513070744,1,0.4867477836970371
