Date,Open,High,Low,Close,Volume,Returns,Regime_2,Prob_Regime0,Prob_Regime1
2017-10-25 23:59:59.999,5506.92,5704.96,5286.98,5689.99,2282.813205,3.8882386987107997,1,0.10852376428409997,0.8914762357159327
2017-10-26 23:59:59.999,5670.1,5939.99,5650.0,5861.77,1972.965882,3.0189859736133196,1,0.33331386208794167,0.6666861379120911
2017-10-27 23:59:59.999,5861.77,5980.0,5649.24,5768.83,1403.706416,-1.5855279207474982,0,0.5301599168909659,0.46984008310906683
2017-10-28 23:59:59.999,5768.79,5850.02,5630.03,5719.64,1276.754412,-0.8526858999138409,1,0.4841220117801406,0.5158779882198922
2017-10-29 23:59:59.999,5709.98,6189.88,5648.01,6169.98,1804.778173,7.873572462602518,1,0.0005569349949243203,0.9994430650051085
2017-10-30 23:59:59.999,6133.01,6248.68,6030.0,6120.5,1473.687043,-0.8019474941571847,1,0.17870585120989058,0.8212941487901422
2017-10-31 23:59:59.999,6120.52,6498.01,6100.0,6463.0,1511.774925,5.595948043460508,1,0.010525149221685978,0.9894748507783466
2017-11-01 23:59:59.999,6463.0,6774.67,6338.02,6753.98,1675.615188,4.502243540151629,1,0.034183128343526145,0.9658168716565063
2017-11-02 23:59:59.999,6753.98,7300.0,6685.1,7019.98,2503.610803,3.9384185324801146,1,0.14676668184553587,0.8532333181544967
2017-11-03 23:59:59.999,7010.31,7346.34,6923.0,7115.04,1891.497592,1.3541349120652857,1,0.4434410594228453,0.5565589405771874
2017-11-04 23:59:59.999,7115.02,7480.99,6901.0,7357.09,1399.191767,3.401948548426992,1,0.4079739014590843,0.5920260985409482
2017-11-05 23:59:59.999,7357.27,7590.25,7279.02,7345.01,1207.83233,-0.1641953544132213,1,0.461234468418364,0.5387655315816685
2017-11-06 23:59:59.999,7345.1,7401.0,6906.0,6960.12,1763.019261,-5.240156242129013,1,0.0920404254456434,0.9079595745543891
2017-11-07 23:59:59.999,6981.72,7198.49,6901.0,7064.04,1440.259494,1.4930777055568,1,0.3084152862701629,0.6915847137298694
2017-11-08 23:59:59.999,7070.0,7770.02,6651.0,7303.0,2822.298802,3.3827668019999813,1,0.2123230811062629,0.7876769188937696
2017-11-09 23:59:59.999,7303.01,7392.0,7015.0,7079.99,1913.398308,-3.0536765712720793,1,0.1342798787206808,0.8657201212793516
2017-11-10 23:59:59.999,7079.0,7279.91,6255.01,6506.98,3254.704105,-8.093373013238725,1,3.0165196808684252e-05,0.9999698348032238
2017-11-11 23:59:59.999,6503.0,6797.98,6100.0,6245.05,2754.156861,-4.02536967994368,1,0.01741369150672334,0.9825863084933091
2017-11-12 23:59:59.999,6245.05,6630.0,5325.01,5811.03,4968.483069,-6.949824260814575,1,0.00014796257397302426,0.9998520374260593
2017-11-13 23:59:59.999,5839.94,6697.47,5699.99,6465.99,2621.243039,11.270979499331446,1,2.6693977126061006e-09,0.9999999973306346
2017-11-14 23:59:59.999,6465.99,6684.98,6311.07,6574.99,1254.292531,1.6857434051088749,1,0.13465209592390118,0.865347904076131
2017-11-15 23:59:59.999,6575.99,7298.0,6575.99,7240.06,1779.605845,10.115148464104129,1,1.1801596135277345e-07,0.9999998819840709
2017-11-16 23:59:59.999,7240.14,7940.0,7076.0,7864.5,2331.95675,8.624790402289474,1,2.3016587003363422e-05,0.9999769834130289
2017-11-17 23:59:59.999,7876.98,7989.0,7451.0,7699.19,3982.395925,-2.101977239493935,1,0.48029415790577384,0.5197058420942584
2017-11-18 23:59:59.999,7680.01,7819.99,7422.0,7761.94,3954.266477,0.8150208008894433,0,0.7050179273679564,0.2949820726320758
2017-11-19 23:59:59.999,7761.94,8123.15,7650.33,8038.0,3867.340444,3.5565850805340027,0,0.6560123379416115,0.3439876620584208
2017-11-20 23:59:59.999,8057.11,8319.99,7954.0,8212.0,3886.634348,2.164717591440657,0,0.805640496206133,0.19435950379389932
2017-11-21 23:59:59.999,8212.49,8400.0,7801.0,8119.51,4544.474016,-1.1262786166585492,0,0.8888150477568336,0.1111849522431987
2017-11-22 23:59:59.999,8091.09,8322.68,8091.09,8205.92,3545.00571,1.0642267821580287,0,0.8830084557260529,0.11699154427397945
2017-11-23 23:59:59.999,8233.03,8260.0,8000.0,8019.99,4093.952687,-2.265803224988794,0,0.7633566697741593,0.23664333022587308
2017-11-24 23:59:59.999,8019.97,8369.0,7850.0,8138.0,4411.789112,1.4714482187633715,0,0.5914855782316253,0.4085144217684071
2017-11-25 23:59:59.999,8138.99,8734.78,8090.0,8700.01,4292.623682,6.905996559351202,1,0.001805319714262263,0.99819468028577
2017-11-26 23:59:59.999,8700.04,9350.0,8604.72,9128.02,4147.380237,4.919649517644231,1,0.007065001095062875,0.9929349989049694
2017-11-27 23:59:59.999,9128.0,9654.28,9112.04,9650.0,4521.625707,5.718436199745391,1,0.009754281724493045,0.9902457182755391
2017-11-28 23:59:59.999,9650.0,9939.0,9570.5,9896.8,4917.210985,2.5575129533678576,1,0.3040737696663161,0.6959262303337163
2017-11-29 23:59:59.999,9896.79,11300.03,8520.0,9687.88,13352.538715,-2.110985369008167,1,0.4354122102651862,0.564587789734846
2017-11-30 23:59:59.999,9687.88,10900.0,8850.8,9838.96,9389.574329,1.559474312233422,1,0.39397412615120214,0.6060258738488301
2017-12-01 23:59:59.999,9837.0,10898.0,9380.0,10782.99,6134.923633,9.594814899135695,1,9.3265864069888e-06,0.9999906734136255
2017-12-02 23:59:59.999,10775.04,11190.0,10620.0,10890.01,4765.439757,0.9924890962525357,1,0.42476582390836465,0.5752341760916676
2017-12-03 23:59:59.999,10902.69,11825.0,10500.0,11165.41,5346.636524,2.5289232975910902,1,0.43102273579021677,0.5689772642098153
2017-12-04 23:59:59.999,11165.41,11600.0,10802.0,11579.0,4663.424562,3.7042079063823063,1,0.32074125932109476,0.6792587406789373
2017-12-05 23:59:59.999,11571.03,11853.0,11447.68,11699.99,5550.732055,1.0449088867777956,1,0.3571308319349029,0.6428691680651292
2017-12-06 23:59:59.999,11699.99,13615.23,11665.58,13550.05,6707.946319,15.812492147429191,1,3.502131782239971e-17,1.0000000000000322
2017-12-07 23:59:59.999,13541.01,16649.96,13050.0,16599.0,7487.065695,22.501392983789724,1,5.070261846391813e-35,1.0000000000000322
2017-12-08 23:59:59.999,16599.0,17204.99,14015.0,15880.0,17589.013136,-4.331586240134944,1,0.011716530946941578,0.9882834690530906
2017-12-09 23:59:59.999,15880.01,16269.3,12535.0,14656.07,13918.758687,-7.7073677581864,1,7.330271709718163e-05,0.9999266972829349
2017-12-10 23:59:59.999,14664.01,15720.12,12368.0,14899.98,16553.037173,1.6642251299290978,1,0.1359452990884734,0.8640547009115589
2017-12-11 23:59:59.999,14946.26,17470.0,14901.08,16587.97,11820.401762,11.3288071527613,1,1.638205760494157e-08,0.9999999836179747
2017-12-12 23:59:59.999,16587.97,16976.45,15875.0,16349.99,9436.802411,-1.4346541499653198,1,0.4424973949308504,0.5575026050691818
2017-12-13 23:59:59.999,16349.99,16546.0,14666.56,16033.29,12416.328801,-1.9370042428160428,0,0.5196839995872182,0.4803160004128141
2017-12-14 23:59:59.999,16030.34,16445.0,15450.0,16334.98,11616.867151,1.8816474971761865,1,0.41600488617470066,0.5839951138253315
2017-12-15 23:59:59.999,16334.98,17991.0,16298.45,17539.83,9181.273947,7.375889043023021,1,0.0004323513216651388,0.9995676486783671
2017-12-16 23:59:59.999,17516.81,19539.0,17190.01,19102.66,4202.628709,8.910177578688039,1,9.19563247175932e-06,0.9999908043675603
2017-12-17 23:59:59.999,19120.19,19798.68,18510.0,18860.02,9177.183434,-1.2701895966320875,1,0.40038783474351103,0.5996121652565211
2017-12-18 23:59:59.999,18860.04,19300.0,17029.98,18856.25,10624.633071,-0.019989374348494682,1,0.4275368273237881,0.5724631726762439
2017-12-19 23:59:59.999,18856.25,18950.0,16300.0,17295.2,13210.74822,-8.278687437852172,1,4.071808280261135e-05,0.9999592819172294
2017-12-20 23:59:59.999,17295.2,17720.35,14777.66,16488.98,13450.496693,-4.6615245848559255,1,0.007473408132204671,0.9925265918678273
2017-12-21 23:59:59.999,16480.52,17309.5,14022.0,15492.64,20324.2173,-6.042459873200167,1,0.0008199566251498124,0.9991800433748822
2017-12-22 23:59:59.999,15514.03,15699.34,10961.0,13326.61,36076.271175,-13.981025829038817,1,1.3649089946875155e-13,0.9999999999998956
2017-12-23 23:59:59.999,13326.61,14950.0,12978.18,13300.0,13141.538875,-0.1996756864649063,0,0.584065407481985,0.41593459251804726
2017-12-24 23:59:59.999,13300.0,13819.99,11640.0,13500.0,28557.534988,1.5037593984962516,0,0.6659311656422954,0.33406883435773693
2017-12-25 23:59:59.999,13500.0,14300.0,12708.0,13699.34,15748.207607,1.476592592592585,0,0.5339057830597501,0.46609421694028214
2017-12-26 23:59:59.999,13699.34,16050.0,13533.0,15689.01,15034.668104,14.52383837469542,1,6.136795989326009e-14,0.999999999999971
2017-12-27 23:59:59.999,15709.98,16498.05,14200.15,15459.99,14959.864723,-1.4597479382064238,1,0.14030132649548202,0.8596986735045502
2017-12-28 23:59:59.999,15459.97,15539.99,13150.0,14182.11,21717.858014,-8.265723328410946,1,5.127630122380591e-05,0.9999487236988085
2017-12-29 23:59:59.999,14199.14,14981.0,13850.0,14378.9,18072.008116,1.3875932424723736,1,0.15126222973818845,0.8487377702618437
2017-12-30 23:59:59.999,14378.99,14398.85,11750.0,12440.01,19221.158039,-13.484272093136463,1,3.7634423651270386e-13,0.9999999999996558
2017-12-31 23:59:59.999,12345.1,14050.11,12149.98,13716.36,11768.989718,10.260039983890689,1,5.5127106890664013e-08,0.9999999448729251
2018-01-01 23:59:59.999,13715.65,13818.55,12750.0,13380.0,8609.915844,-2.4522540965678963,1,0.08078705177639303,0.9192129482236389
2018-01-02 23:59:59.999,13382.16,15473.49,12890.02,14675.11,20078.092111,9.679446935724979,1,2.015413105492813e-06,0.9999979845869262
2018-01-03 23:59:59.999,14690.0,15307.56,14150.0,14919.51,15905.667639,1.6654048930468068,1,0.35566496116837465,0.6443350388316572
2018-01-04 23:59:59.999,14919.51,15280.0,13918.04,15059.54,21329.649574,0.9385696983345904,1,0.38250352306628116,0.6174964769337506
2018-01-05 23:59:59.999,15059.56,17176.24,14600.0,16960.39,23251.491125,12.622231489142411,1,1.5544896342582857e-10,0.999999999844583
2018-01-06 23:59:59.999,16960.39,17143.13,16011.21,17069.79,18571.457508,0.645032337110174,1,0.1865339082453894,0.8134660917546425
2018-01-07 23:59:59.999,17069.79,17099.96,15610.0,16150.03,12493.125558,-5.388232661327407,1,0.008614829998552627,0.9913851700014794
2018-01-08 23:59:59.999,16218.85,16322.3,12812.0,14902.54,26600.609912,-7.724381936132629,1,4.063001566459825e-05,0.9999593699843675
2018-01-09 23:59:59.999,14902.54,15500.0,14011.05,14400.0,14315.004253,-3.372176823548201,1,0.05431042307560085,0.9456895769244312
2018-01-10 23:59:59.999,14401.0,14955.66,13131.31,14907.09,17411.001655,3.521458333333327,1,0.053539725902234214,0.9464602740977976
2018-01-11 23:59:59.999,14940.0,14968.68,11400.0,13238.78,33554.723751,-11.191386112245915,1,2.2227714846348226e-09,0.9999999977772602
2018-01-12 23:59:59.999,13238.76,14109.78,12500.0,13740.01,16417.162137,3.7860739433694057,1,0.044134338833785175,0.9558656611662465
2018-01-13 23:59:59.999,13749.95,14580.0,13706.15,14210.0,12221.508528,3.4205943081555334,1,0.0632499391872858,0.9367500608127458
2018-01-14 23:59:59.999,14210.0,14339.5,12569.2,13474.99,17017.894329,-5.172484166080227,1,0.02202870276178614,0.9779712972382454
2018-01-15 23:59:59.999,13477.98,14249.99,13147.79,13539.93,14652.094705,0.48192985671975386,1,0.19828191519568708,0.8017180848043445
2018-01-16 23:59:59.999,13500.0,13542.93,9035.0,10900.0,63401.169175,-19.49736815478367,1,1.6181921506524376e-25,1.0000000000000315
2018-01-17 23:59:59.999,10899.99,11680.99,9037.94,10988.79,72331.796646,0.81458715596332,1,0.4617621996326403,0.5382378003673912
2018-01-18 23:59:59.999,10972.59,11878.82,10435.33,10961.97,48464.434937,-0.24406690818553622,1,0.48104595776509773,0.5189540422349338
2018-01-19 23:59:59.999,10960.0,11795.0,10360.0,11474.98,34129.375421,4.679906987521409,1,0.062164613538147485,0.9378353864618838
2018-01-20 23:59:59.999,11474.98,13099.0,11412.45,12799.94,28768.857827,11.5465124993682,1,6.528671635911215e-10,0.9999999993471642
2018-01-21 23:59:59.999,12799.8,12799.8,10965.0,11530.0,41379.773426,-9.921452756809801,1,4.9354121902590224e-08,0.9999999506459095
2018-01-22 23:59:59.999,11530.0,11926.35,9900.24,10760.05,43752.606791,-6.677797051170864,1,0.0009921204498000717,0.9990078795502312
2018-01-23 23:59:59.999,10760.05,11399.0,9905.0,10799.18,37473.922552,0.36366002016721133,1,0.2554086364198821,0.7445913635801492
2018-01-24 23:59:59.999,10799.14,11570.48,10500.0,11349.99,27158.587762,5.100479851247952,1,0.11386321288208519,0.8861367871179462
2018-01-25 23:59:59.999,11349.96,11794.05,10950.21,11175.27,20839.954183,-1.539384616197892,1,0.49085253378731203,0.5091474662127192
2018-01-26 23:59:59.999,11184.7,11643.0,10311.15,11089.0,33056.87196,-0.7719723997720029,0,0.553781903232163,0.4462180967678681
2018-01-27 23:59:59.999,11089.0,11650.0,10842.69,11491.0,18860.768345,3.625214176210667,1,0.2746617463104057,0.7253382536896253
2018-01-28 23:59:59.999,11499.98,12244.0,11408.0,11879.95,16887.339524,3.38482290488209,1,0.14313720430666255,0.8568627956933683
2018-01-29 23:59:59.999,11879.95,11975.02,11139.55,11251.0,14170.377538,-5.294214201238223,1,0.008337827618149388,0.9916621723818815
2018-01-30 23:59:59.999,11250.11,11308.42,9900.0,10237.51,25554.372946,-9.007999288952096,1,2.971612267785928e-06,0.9999970283877633
2018-01-31 23:59:59.999,10230.0,10425.85,9700.0,10285.1,18015.956805,0.46485913078473384,1,0.1855020898758719,0.8144979101241591
2018-02-01 23:59:59.999,10285.1,10335.0,8750.99,9224.52,33564.764311,-10.31181028867002,1,7.779862694399748e-08,0.9999999222014038
2018-02-02 23:59:59.999,9224.52,9250.0,8010.02,8873.03,49971.626975,-3.810387965986306,1,0.032062070892248475,0.9679379291077823
2018-02-03 23:59:59.999,8873.03,9473.01,8229.0,9199.96,28725.000735,3.684536173099806,1,0.039450602442733386,0.9605493975572974
2018-02-04 23:59:59.999,9199.96,9368.0,7930.0,8184.81,32014.308449,-11.034287105596096,1,2.054403472460546e-09,0.9999999979456273
2018-02-05 23:59:59.999,8179.99,8382.8,6625.0,6939.99,63403.182579,-15.208905276970397,1,5.4752482221640475e-17,1.0000000000000309
2018-02-06 23:59:59.999,6939.63,7878.0,6000.01,7652.14,100201.500307,10.26154216360544,1,1.4651978677299103e-07,0.9999998534802441
2018-02-07 23:59:59.999,7655.02,8476.0,7150.01,7599.0,60778.460497,-0.6944462594777434,1,0.33001753782624377,0.6699824621737872
2018-02-08 00:28:14.788,7599.0,7844.0,7572.09,7784.02,1521.537318,2.434794051848943,1,0.259530139112332,0.7404698608876988
2018-02-09 23:59:59.999,7789.9,8738.0,7789.9,8683.92,20482.910825,11.560864437655605,1,4.466605662693324e-09,0.9999999955334252
2018-02-10 23:59:59.999,8683.93,9065.78,8120.0,8533.98,49381.512653,-1.726639582124212,1,0.12767865304140927,0.8723213469586216
2018-02-11 23:59:59.999,8533.99,8549.0,7726.53,8063.88,45025.187952,-5.508566928912417,1,0.005438428866748918,0.9945615711332819
2018-02-12 23:59:59.999,8063.82,8989.0,8053.0,8903.0,41987.85049,10.40590881808756,1,2.1274273271516547e-08,0.9999999787257577
2018-02-13 23:59:59.999,8903.0,8950.0,8351.0,8539.9,35454.972956,-4.078400539144111,1,0.016264721123357882,0.983735278876673
2018-02-14 23:59:59.999,8535.17,9489.6,8533.0,9449.99,40811.952867,10.656916357334389,1,9.30551560903571e-09,0.9999999906945154
2018-02-15 23:59:59.999,9449.98,10219.5,9301.5,10000.09,52427.596715,5.821170181132462,1,0.004253173156925506,0.9957468268431056
2018-02-16 23:59:59.999,10000.89,10323.37,9666.0,10159.98,38161.205974,1.598885610029499,1,0.14211781706358873,0.8578821829364424
2018-02-17 23:59:59.999,10156.07,11075.07,10050.0,11039.55,41882.108407,8.657202081106451,1,8.211089054639199e-06,0.9999917889109764
2018-02-18 23:59:59.999,11039.55,11274.0,10080.0,10383.43,61137.380728,-5.943358198477289,1,0.0008933283295054888,0.9991066716705255
2018-02-19 23:59:59.999,10375.01,11250.0,10270.33,11153.0,40831.417131,7.411520085366785,1,0.0002127250125038638,0.9997872749875272
2018-02-20 23:59:59.999,11147.11,11786.01,11100.59,11200.99,48153.354288,0.43028781493767987,1,0.18660221500356233,0.8133977849964686
2018-02-21 23:59:59.999,11195.07,11304.03,10200.0,10437.6,68113.818754,-6.815379711971881,1,0.0005994420097375186,0.9994005579902935
2018-02-22 23:59:59.999,10439.02,10933.44,9679.0,9811.04,67060.166483,-6.002912546945649,1,0.0016313777467088996,0.9983686222533221
2018-02-23 23:59:59.999,9815.55,10435.0,9570.19,10131.04,57202.70237,3.2616317943867212,1,0.0713090893696444,0.9286909106303864
2018-02-24 23:59:59.999,10131.04,10496.97,9352.0,9694.51,40888.156299,-4.308836999952625,1,0.06426025162150936,0.9357397483785213
2018-02-25 23:59:59.999,9694.51,9847.0,9274.8,9590.0,28373.517586,-1.0780328247637083,1,0.1983748627815857,0.801625137218445
2018-02-26 23:59:59.999,9590.0,10444.32,9350.0,10324.0,34878.292756,7.653806047966638,1,0.0005009281320889254,0.9994990718679417
2018-02-27 23:59:59.999,10321.0,10870.0,10121.0,10569.04,30705.385123,2.373498643936478,1,0.2047820553962317,0.7952179446037988
2018-02-28 23:59:59.999,10584.33,11098.0,10300.0,10326.76,30800.983782,-2.2923557863344324,1,0.21349425754774626,0.7865057424522842
2018-03-01 23:59:59.999,10325.64,11060.41,10240.0,10920.0,25092.55393,5.744686620004713,1,0.04000106584198641,0.9599989341580442
2018-03-02 23:59:59.999,10923.36,11200.0,10770.0,11039.0,23910.71009,1.0897435897435859,1,0.42216499355954473,0.5778350064404857
2018-03-03 23:59:59.999,11038.99,11544.0,11015.01,11464.48,21287.15328,3.8543346317601257,1,0.41190624837259115,0.5880937516274392
2018-03-04 23:59:59.999,11464.47,11565.0,11050.02,11515.0,17295.918653,0.4406654292213874,0,0.6502575643829578,0.3497424356170726
2018-03-05 23:59:59.999,11515.0,11710.0,11415.01,11454.0,15144.231063,-0.5297438124185816,0,0.5683754529385905,0.4316245470614398
2018-03-06 23:59:59.999,11455.0,11455.0,10555.48,10716.48,29515.572363,-6.438973284442118,1,0.0031725538966119625,0.9968274461034183
2018-03-07 23:59:59.999,10716.48,10899.0,9389.31,9910.0,50647.67108,-7.525605422676096,1,3.437952140178187e-05,0.9999656204786287
2018-03-08 23:59:59.999,9910.0,10099.0,9060.0,9271.64,41109.473226,-6.441574167507569,1,0.0012988325834856053,0.9987011674165446
2018-03-09 23:59:59.999,9267.07,9410.0,8329.0,9227.0,64112.291407,-0.48146821921472016,1,0.1934258672820456,0.8065741327179846
2018-03-10 23:59:59.999,9230.0,9490.0,8667.07,8770.22,37180.012857,-4.9504714425057,1,0.017420055537896148,0.982579944462134
2018-03-11 23:59:59.999,8770.22,9740.0,8450.0,9533.57,44325.973386,8.703886561568597,1,5.018981812908943e-06,0.9999949810182173
2018-03-12 23:59:59.999,9533.57,9888.88,8780.0,9131.34,42230.77793,-4.219091064522518,1,0.04922684624292252,0.9507731537571078
2018-03-13 23:59:59.999,9131.34,9474.0,8823.0,9150.0,40191.409358,0.2043511686127042,1,0.21811905099803702,0.7818809490019931
2018-03-14 23:59:59.999,9151.92,9333.78,7900.28,8170.0,49708.094108,-10.710382513661198,1,1.2328750256643574e-07,0.9999998767125275
2018-03-15 23:59:59.999,8184.01,8430.0,7650.0,8240.98,52291.022277,0.868788249694008,1,0.4496295347237784,0.5503704652762518
2018-03-16 23:59:59.999,8240.98,8611.64,7900.0,8260.0,38815.409893,0.23079779346630858,1,0.4641077807330166,0.5358922192670136
2018-03-17 23:59:59.999,8260.0,8348.62,7721.99,7824.8,33110.206329,-5.268765133171915,1,0.025251110523581397,0.9747488894764489
2018-03-18 23:59:59.999,7824.01,8317.4,7322.0,8189.99,59488.231711,4.667084142725697,1,0.015560672895282474,0.9844393271047478
2018-03-19 23:59:59.999,8189.0,8705.23,8088.4,8600.0,55297.084942,5.006233218843992,1,0.02805993903945167,0.9719400609605786
2018-03-20 23:59:59.999,8595.01,9050.0,8280.0,8909.98,44865.105835,3.6044186046511495,1,0.26156243171705523,0.738437568282975
2018-03-21 23:59:59.999,8909.96,9177.01,8750.6,8885.0,39972.405371,-0.2803597763406773,0,0.6854368691993479,0.31456313080068227
2018-03-22 23:59:59.999,8884.82,9100.0,8465.1,8722.9,40617.556809,-1.8244231851435089,0,0.7283776376602669,0.2716223623397632
2018-03-23 23:59:59.999,8720.0,8909.0,8269.0,8898.03,39991.007666,2.0077038599548347,0,0.6504698823741316,0.3495301176258984
2018-03-24 23:59:59.999,8898.04,8999.95,8491.0,8546.86,35466.609572,-3.9466039112028173,1,0.39467470033342916,0.6053252996666008
2018-03-25 23:59:59.999,8531.25,8669.85,8365.77,8470.15,29001.769316,-0.8975225989427793,1,0.4582872931956447,0.5417127068043852
2018-03-26 23:59:59.999,8470.14,8514.89,7831.0,8134.23,44033.59566,-3.9659274038830516,1,0.16129334997509848,0.8387066500249314
